year,month,day,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,windSpeed,day_of_year,day_of_year,H_orig,LE_orig
2024,4,10,12,0,18.63,-12.904333333333334,2.157875537573384,1.4316666666666666,101,101,-20.85644,12.734000000000002
2024,6,1,18,0,86.92366666666665,1.4366666666666668,0.6565134690603003,0.9226666666666666,153,153,6.50669,25.221
2023,6,22,31,0,52.579,21.875,14.182884192061962,2.5766666666666667,173,173,-29.47247,51.083
2024,4,2,17,1,136.26666666666668,5.088362456941611,1.1441089314057535,5.4446666666666665,93,93,4.81021,37.632
2024,6,26,43,1,-0.9953333333333333,-17.89020365573503,11.43515000480945,2.7999999999999994,178,178,-35.12216,44.617
2023,6,19,17,1,374.40000000000003,-22.233682905103286,11.876853720081739,2.4546666666666668,170,170,34.18575,59.04
2024,5,6,28,1,311.0,-4.654938403372082,5.330598471782547,1.8873333333333335,127,127,114.9073,39.578
2023,5,16,28,0,377.142,20.976333333333333,8.118783788116469,1.5869999999999997,136,136,64.75307,106.19
2024,6,19,42,1,-2.3929999999999993,-3.1294295894781397,4.796899152737009,2.0156666666666667,171,171,-21.54243,6.3327
2023,5,3,18,0,730.2379999999999,6.611333333333334,5.025964849094186,1.8243333333333334,123,123,146.4384,126.03
2024,5,17,34,0,104.33333333333333,1.3630000000000002,10.108978128694618,3.489333333333333,138,138,-15.105070000000001,62.614
2024,4,19,7,0,-1.4043333333333334,-14.416333333333334,2.267081646848834,1.6849999999999998,110,110,-19.54584,18.833
2023,7,2,7,1,-0.09300000000000001,-28.21710271908042,0.7931656963609637,3.659666666666667,183,183,-32.08165,15.743
2023,3,18,23,0,636.5873333333333,38.44866666666667,6.9729481238480915,2.4793333333333334,77,77,148.7005,118.7
2023,6,17,28,0,661.9989999999999,47.26333333333334,20.07200371524142,1.742,168,168,157.2231,118.55
2023,7,13,46,1,-0.8886666666666668,-30.661010294398825,4.921727359696433,2.3236666666666665,194,194,-45.14571,23.633000000000003
2024,6,11,1,0,-0.801,-28.007666666666665,2.1208349252363767,2.509,163,163,-10.297310000000001,26.362
2023,7,16,10,1,76.12,-41.11209461995388,2.879106606324772,6.134333333333334,197,197,-29.28075,20.939
2024,4,16,9,1,-1.01,14.672996724609584,1.1448352887274327,6.351666666666667,107,107,-58.8892,23.371
2023,6,1,28,1,787.4333333333334,-35.62640062331191,5.034437350037258,3.907,152,152,296.962,80.957
2023,7,26,26,1,771.1999999999999,-42.21580415266618,8.268916179557381,4.225333333333333,207,207,210.5151,167.7
2024,4,5,38,1,-0.8296666666666667,-13.233099631417716,5.243158057086559,5.802666666666667,96,96,-47.478970000000004,4.5059
2024,4,15,11,0,3.6813333333333333,-11.358333333333334,0.16567366083711121,0.8566666666666668,106,106,-3.50231,-8.3425
2023,5,28,24,0,902.967,51.28233333333333,16.527197732983034,1.5650000000000002,148,148,92.16329,159.93
2024,5,12,41,0,-4.677666666666667,-12.483666666666666,7.353402341046518,2.7449999999999997,133,133,-52.622730000000004,19.203
2023,6,18,47,1,-1.2386666666666668,-21.410170284970576,11.418322334827781,2.8080000000000003,169,169,-31.30238,18.527
2023,3,19,24,0,415.3733333333333,21.424666666666667,5.759091604781846,1.9236666666666666,78,78,31.852159999999998,86.90799999999999
2023,3,16,41,0,-4.775,-6.199333333333333,3.7311340513013453,1.896,75,75,-32.678540000000005,7.6932
2024,4,15,34,1,80.83,-4.3517903405673755,8.3311635902043,6.226666666666667,106,106,6.19055,44.613
2024,5,29,5,1,-1.0599999999999998,0.6808140535353624,4.995497145438636,3.528666666666666,150,150,-17.66485,4.7009
2023,6,10,17,0,619.7066666666667,7.351666666666667,9.070739289571597,0.9819999999999999,161,161,81.93554,66.68
2024,4,7,29,0,508.183,56.824999999999996,17.679270728943656,2.6833333333333336,98,98,20.94041,181.03
2023,6,28,19,1,773.6666666666666,-23.270961454926137,8.514573377656584,2.9436666666666667,179,179,255.3321,197.16
2023,5,22,13,0,255.73033333333333,1.2229999999999999,5.706763805916307,0.709,142,142,16.658520000000003,40.864000000000004
2023,3,1,17,0,215.97766666666666,-17.34033333333333,0.9010679020034571,0.6326666666666667,60,60,28.177809999999997,13.679
2023,2,27,38,0,-1.5570000000000002,-6.613333333333333,1.847730262074717,1.1573333333333333,58,58,-7.41171,5.6504
2024,6,18,37,1,84.75666666666667,-14.433594211132904,4.190605713998309,3.425666666666667,170,170,-27.935059999999996,35.012
2023,7,11,0,0,-4.347666666666666,-38.91833333333333,1.3367597233326762,1.2006666666666665,192,192,-14.49109,2.2547
2023,6,4,27,1,830.3333333333334,-35.41198340947598,14.061014524030115,1.986,155,155,183.8441,103.33
2023,6,16,21,1,246.6,-27.805201679203773,5.407617477133574,2.3186666666666667,167,167,13.18905,72.164
2024,6,25,21,0,859.6736666666667,79.87166666666667,17.071500093250968,3.2163333333333335,177,177,97.92873,162.79
2023,7,15,45,0,-1.6909999999999998,-17.441666666666666,4.365498594820824,1.1360000000000001,196,196,-7.6075800000000005,5.9534
2023,5,28,12,1,224.96666666666667,-31.53358632019508,6.272780833209228,2.4466666666666668,148,148,12.03812,46.11
2023,7,29,43,1,-1.8763333333333332,-47.924816246472425,5.134743170982418,2.85,210,210,-33.044540000000005,7.5645
2024,5,1,38,1,27.246666666666666,-20.352829800649555,10.507700242155567,4.422000000000001,122,122,-59.688590000000005,42.317
2023,7,5,40,0,9.120666666666667,-14.978333333333333,8.577975869747442,1.7193333333333332,186,186,-17.0201,21.283
2023,7,12,20,0,641.869,69.68,10.836534588144126,2.826,193,193,56.78055,180.33
2024,4,9,15,0,99.25400000000002,3.658,6.373484107623259,0.7280000000000001,100,100,-4.951890000000001,25.19
2024,6,16,34,1,187.0,-7.868317205364609,8.449038792490319,3.340666666666666,168,168,8.88983,58.191
2024,5,10,39,1,10.404,-9.816261205163723,8.301360008431818,1.779,131,131,-13.775910000000001,3.7147
2023,7,18,28,0,648.806,47.662,17.163072957730094,1.8239999999999998,199,199,82.61839,168.3
2023,3,11,29,0,245.20000000000002,11.735666666666667,3.3420218666095565,1.7276666666666667,70,70,43.29159,78.266
2023,6,1,7,1,-1.729,-33.586651043023465,1.8129755084141852,2.636,152,152,-24.95385,-2.9042
2024,5,1,43,0,-4.767333333333333,-9.397333333333334,8.81846853571853,3.357666666666667,122,122,-53.58025,24.108
2023,2,16,31,0,83.69933333333334,12.858666666666666,2.967701075331986,1.2463333333333333,47,47,5.22808,13.759
2024,4,4,14,1,33.74333333333333,4.461594312284135,1.7038676817494363,3.68,95,95,-12.95384,19.915
2024,6,14,0,0,-1.877,-23.66033333333333,2.010895395680704,0.7583333333333334,166,166,-5.27045,4.2404
2024,6,9,20,0,861.3463333333333,55.21733333333333,11.858310226387168,1.914,161,161,132.834,203.44
2023,7,20,45,0,-3.5540000000000003,-42.800333333333334,1.6494707077961923,0.45599999999999996,201,201,-11.45993,4.7668
2023,5,30,11,1,148.9333333333333,-31.134349138712427,1.3317923099298596,1.7363333333333333,150,150,14.90606,4.436
2024,4,9,37,1,7.965333333333334,-3.0314716427579858,3.295139932228114,5.436333333333333,100,100,-25.98001,24.853
2024,6,23,25,0,867.0956666666666,43.01500000000001,12.311093898458886,1.9093333333333333,175,175,104.2283,259.72
2023,5,28,2,0,-4.830666666666667,-17.482333333333333,0.7483220418563992,0.8073333333333333,148,148,-9.118319999999999,-1.7152
2023,5,17,21,1,731.7666666666668,-28.853624424413244,4.4797764310827475,4.421,137,137,350.3965,103.79
2024,4,17,47,1,-0.25999999999999995,12.935231542523338,0.3236287817970709,0.6823333333333333,108,108,-6.027480000000001,31.311
2023,6,25,16,1,543.4333333333334,-25.51391168875879,9.610978930571267,1.4933333333333334,176,176,79.80504,65.66
2023,7,26,10,1,44.196666666666665,-39.35543654844919,1.7796238351128668,3.7253333333333334,207,207,-26.5421,6.4981
2024,5,29,37,0,14.720666666666666,3.0033333333333334,4.999557125853096,1.976,150,150,-23.86095,32.604
2024,6,16,36,1,115.60000000000001,-7.89339004698553,8.089647461394248,3.1966666666666668,168,168,4.769019999999999,29.096
2024,4,16,15,0,63.096666666666664,-12.932,2.1515659713662476,2.6803333333333335,107,107,-3.9711,43.946000000000005
2023,6,22,38,1,0.9123333333333332,-19.140951590583594,1.3960095534400914,5.789999999999999,173,173,-70.02975,106.18
2024,6,18,24,1,521.5333333333333,-11.426003840185201,9.95744924841892,2.2093333333333334,170,170,111.7378,101.87
2024,4,10,32,0,386.33133333333336,14.795333333333334,6.432369014521541,1.229,101,101,55.568830000000005,84.152
2024,4,23,17,0,560.0243333333333,-2.655333333333333,2.8278558551579698,1.2860000000000003,114,114,123.4231,88.23100000000001
2023,4,27,21,0,838.57,14.689333333333332,6.51552610621521,1.6396666666666668,117,117,222.2715,179.37
2023,5,19,38,1,46.919999999999995,-32.54416222003286,8.035272348609313,2.677,139,139,-46.45071,39.543
2024,4,5,44,0,-3.613,-1.1063333333333334,4.277130077373551,1.14,96,96,-27.96045,4.765
2023,7,24,22,1,587.6666666666666,-49.56069729135133,10.611059445178004,6.091666666666666,205,205,115.0726,165.46
2023,5,28,32,1,502.5333333333333,-36.02643381875083,15.366372345996314,1.902,148,148,130.877,81.633
2023,7,13,14,0,373.28266666666667,16.432666666666666,7.191577649049712,1.7309999999999999,194,194,34.75096,104.62
2024,6,11,12,0,130.44633333333334,-15.933666666666667,1.4024971596546827,2.1696666666666666,163,163,6.49525,36.954
2023,5,19,25,1,782.7666666666668,-30.681779022164978,8.748943904780564,3.279666666666667,139,139,351.5742,142.8
2023,3,16,39,0,-4.567666666666667,-3.999,4.164576450289328,1.6086666666666665,75,75,-30.510340000000003,8.051
2023,7,6,0,1,-2.2173333333333334,-41.597952592851215,3.363997044199696,4.761,187,187,-50.53295,0.26887
2023,7,18,26,1,513.0,-49.96970373502355,12.178001954372148,2.7643333333333335,199,199,95.22215,158.75
2024,5,2,3,0,-4.5633333333333335,-14.370666666666667,5.317900741302644,2.63,123,123,-44.023959999999995,12.347000000000001
2024,5,2,38,1,24.316666666666663,-16.824558759718457,9.363146210324473,4.408666666666666,123,123,-59.693130000000004,28.263
2024,5,8,8,1,-0.14733333333333334,3.0964086512012665,2.927737466744494,2.155,129,129,-15.83671,0.91543
2023,6,20,3,0,-0.7236666666666668,-5.295999999999999,3.4114299493480438,0.25966666666666666,171,171,21.07185,3.0415
2023,2,20,17,0,54.75666666666666,-5.3806666666666665,1.3264444492796947,1.8923333333333332,51,51,-16.63798,13.3
2024,4,13,9,0,-3.171,-5.9559999999999995,1.679483745555265,1.0613333333333335,104,104,-30.43484,0.6572399999999999
2023,6,9,18,1,646.6333333333333,-30.2685030490913,10.321902065459533,2.8273333333333333,160,160,158.5178,153.92
2023,5,16,34,0,273.6366666666667,7.613333333333334,7.9887822885067905,1.5593333333333332,136,136,26.37272,53.062
2023,6,18,20,1,773.3333333333334,-31.286966723585977,13.260912530429525,1.6016666666666666,169,169,153.7807,167.53
2023,5,16,22,0,695.2223333333333,17.409666666666666,5.929943576831484,1.9556666666666664,136,136,128.095,226.85
2024,6,17,7,1,0.16166666666666665,-3.0632134240861086,3.5898397516630283,2.174,169,169,-11.28749,2.8424
2023,7,5,22,1,543.5666666666667,-42.819327461269516,7.81376907800875,7.699000000000001,186,186,143.3888,108.15
2024,4,6,34,0,119.872,29.90233333333333,19.835644766889388,2.313333333333334,97,97,-48.14345,58.731
2023,5,25,21,1,890.0,-31.118284129778395,2.157723374173587,1.4409999999999998,145,145,476.6478,125.58
2024,4,14,28,1,329.40000000000003,-7.990082005570173,6.770773040293552,5.178999999999999,105,105,160.6841,49.993
2023,7,31,23,0,466.99800000000005,34.82333333333333,5.451436581060317,2.981333333333333,212,212,78.35704,166.69
2024,4,22,33,1,287.0,3.23142285330261,3.716954932665489,1.7033333333333331,113,113,148.6921,39.554
2023,3,15,19,0,270.712,-3.251,1.2960899801819803,2.037666666666667,74,74,58.04659,68.643
2024,6,12,16,1,157.53333333333333,8.478087532988686,1.683652995280628,2.567,164,164,34.885709999999996,20.296
2023,6,8,15,0,180.47533333333334,3.9423333333333335,1.77941629995642,0.759,159,159,15.724770000000001,36.271
2023,3,16,26,0,560.0756666666667,9.949,5.740323911118399,3.885666666666667,75,75,125.9128,90.66799999999999
2024,4,7,31,1,340.90000000000003,-21.497094858898766,13.565128264660748,4.244,98,98,117.5754,28.014
2024,6,18,40,1,13.600000000000001,-13.418116044263341,2.5663513543379537,4.532666666666667,170,170,-52.419540000000005,8.8884
2024,4,28,38,0,11.195,4.329666666666667,8.239406113946313,2.5766666666666667,119,119,-41.61345,40.894
2024,4,19,28,0,56.96166666666667,-2.012,0.7430074007862704,1.804,110,110,-1.7332400000000001,8.6682
2024,4,2,40,0,-2.284333333333333,-4.300666666666667,2.21400483130866,1.7603333333333335,93,93,-25.99888,21.789
2024,5,21,13,1,308.1333333333333,-2.909257750506349,4.780256905252051,3.7216666666666662,142,142,46.17589,73.875
2024,6,22,18,0,718.5786666666667,20.762,8.386996473958307,2.167666666666667,174,174,106.3753,202.4
2023,7,28,6,1,-0.059000000000000004,-42.83235314418914,0.5811676900407612,5.122,209,209,-122.9398,18.784000000000002
2024,5,8,27,0,848.4789999999999,73.392,13.236935593049258,1.7106666666666666,129,129,123.5828,211.09
2023,5,23,11,1,9.954333333333333,-28.43506581326668,0.6152711018431649,4.136666666666667,143,143,-38.53518,32.138000000000005
2024,5,2,1,1,-2.379,-12.062749184763314,5.288167337489853,3.341666666666667,123,123,-49.994240000000005,12.522
2023,5,19,42,1,-1.8526666666666667,-32.344073257408375,6.25408597782355,2.7736666666666667,139,139,-40.686609999999995,9.8718
2023,6,18,32,0,631.1923333333334,37.32666666666667,28.091350306299894,1.529,169,169,86.70943,229.6
2024,5,30,47,1,-0.24233333333333332,0.06628775959824801,0.5012856724936654,3.485,151,151,-12.62371,4.671
2023,5,29,16,0,536.3586666666666,0.15799999999999992,5.69305177326946,1.3683333333333334,149,149,77.16608000000001,77.39399999999999
2023,6,30,23,0,244.94066666666666,-0.41933333333333334,0.5551561225240107,0.8443333333333333,181,181,32.421890000000005,63.303999999999995
2023,7,18,37,1,140.33333333333334,-51.39283195888395,14.64116069217716,1.7123333333333335,199,199,-7.76416,46.722
2024,4,2,25,0,306.687,25.45,5.388868022154515,3.0673333333333335,93,93,26.854359999999996,106.37
2024,5,17,45,0,-4.394666666666667,-21.694666666666667,2.9241848097815044,2.1536666666666666,138,138,-28.58029,5.1026
2024,6,20,7,1,0.417,0.7754795470785381,2.3836384658205674,2.1330000000000005,172,172,-46.082029999999996,-0.9422200000000001
2024,5,17,19,1,595.1,-1.3922636556208052,7.289373248500684,4.948,138,138,140.5921,341.74
2024,6,2,21,0,74.56833333333333,-0.11533333333333333,0.816638027172818,1.109,154,154,8.32891,21.221999999999998
2023,7,21,29,1,195.76666666666665,-49.38998848020074,6.111085693611519,4.110333333333333,202,202,-130.2873,134.84
2023,5,10,1,1,-0.9666666666666667,-30.08339362182421,7.410273849753774,3.0,130,130,-28.42912,8.5018
2024,4,29,30,1,584.7,-15.376365859040925,11.444300050082099,2.654333333333333,120,120,224.7511,80.455
2024,5,21,26,1,509.8999999999999,-11.025518720252986,9.711372307805577,4.569,142,142,99.4816,197.63
2024,6,17,8,1,8.350333333333333,-2.825522068906109,3.347110013133605,2.385666666666667,169,169,-18.900389999999998,1.909
2024,6,30,36,1,59.846666666666664,-3.8718714917235433,2.1464289314937712,4.446,182,182,-12.1299,29.639
2024,6,13,47,1,-2.0180000000000002,-0.6930442666683618,6.380195682955216,2.6009999999999995,165,165,-17.01226,2.9907
2023,4,30,21,0,815.1196666666668,16.89166666666667,5.3422340844375995,2.4309999999999996,120,120,116.3592,172.23
2023,5,28,19,0,763.7599999999999,21.63,13.571648912585431,1.9936666666666667,148,148,102.0887,136.01
2024,6,16,18,0,751.7983333333333,30.28333333333333,9.062628406599798,2.7276666666666665,168,168,85.0084,147.73
2023,6,2,12,1,93.7,-31.340806212986514,2.0312602073011172,2.1233333333333335,153,153,34.8973,23.198
2023,7,17,26,1,565.5,-46.85627605764278,12.563935147411776,4.389333333333333,198,198,139.0525,150.0
2024,5,15,34,0,325.818,29.104,20.48788197558122,2.853333333333333,136,136,-8.420580000000001,90.382
2024,6,29,23,0,606.6353333333333,85.24633333333333,18.437547426850738,1.5753333333333333,181,181,62.993719999999996,154.86
2023,3,15,30,0,405.4583333333333,9.488666666666667,4.1994890787852075,1.668,74,74,67.49455,84.603
2023,2,25,34,0,18.427333333333333,-7.413666666666667,2.002134896928027,1.5599999999999998,56,56,-13.9603,16.480999999999998
2024,4,29,8,1,-1.1849999999999998,-3.1129559616287312,3.5929245091668633,2.43,120,120,-17.29373,3.1483
2023,5,24,17,1,268.06666666666666,-29.481679435848434,1.249460914242194,3.0406666666666666,144,144,64.6239,19.811
2023,5,1,29,0,427.89799999999997,25.683333333333337,13.163445145657615,1.1316666666666668,121,121,29.635070000000002,120.21
2023,3,17,21,0,553.9253333333332,19.600333333333335,8.55492494217447,2.768333333333333,76,76,117.9199,98.19200000000001
2024,5,6,42,1,-0.608,-4.788186736316075,2.2810511448535937,1.8353333333333335,127,127,-44.43215,45.3
2024,5,28,25,0,747.1446666666667,26.861666666666668,6.547026956518831,2.5596666666666668,149,149,120.4059,186.03
2023,5,23,37,0,124.61866666666667,-2.0196666666666663,4.925220314466888,1.2733333333333334,143,143,-14.18532,32.542
2023,2,22,24,0,405.22666666666663,23.275333333333332,3.974456323073033,1.28,53,53,75.27805,48.233999999999995
2023,7,12,19,0,666.1343333333333,83.56933333333333,10.48279006974796,2.3053333333333335,193,193,109.1201,279.18
2023,7,6,30,0,620.0813333333334,42.36366666666667,15.177199193454545,1.3786666666666667,187,187,77.81839000000001,138.64
2024,5,16,5,0,-4.027,-18.756,8.178332178360149,4.07,137,137,-56.36699,22.826999999999998
2023,5,15,10,1,47.45333333333334,-24.113288950387023,4.3431119631829045,3.2103333333333333,135,135,-21.535829999999997,11.215
2024,4,11,20,0,269.189,14.148000000000001,8.012690926763938,2.8736666666666664,102,102,6.8993899999999995,98.226
2024,6,13,25,0,787.4499999999999,45.64233333333334,10.192484927349335,1.7276666666666667,165,165,101.6956,193.09
2024,4,26,11,1,47.24666666666667,10.627361970644941,2.1492336584008713,3.2680000000000002,117,117,-16.01343,4.1034
2024,4,26,28,1,403.09999999999997,-4.41564700311872,6.656754220524654,3.8223333333333334,117,117,139.714,31.014
2023,6,30,40,1,9.816666666666666,-26.560887135866043,6.546561249490821,2.2983333333333333,181,181,-45.02325,17.378
2024,4,22,44,1,-2.5083333333333333,9.642021947631008,1.9213985099453463,1.8543333333333332,113,113,-20.17095,2.5051
2024,5,19,36,0,170.23600000000002,22.427666666666667,5.891014773855039,0.953,140,140,9.02404,32.922
2023,6,14,8,1,12.415333333333331,-17.102432213681915,4.1219359386573,2.596666666666667,165,165,-27.85132,11.609000000000002
2024,6,22,31,1,172.9666666666667,-8.740501438411304,5.699683724272919,3.435333333333334,174,174,3.2977800000000004,64.141
2024,5,23,31,0,351.53299999999996,36.35466666666667,11.883784013950265,1.0066666666666666,144,144,48.7681,90.079
