"year","day_of_year","location","X30min","H_f","LE_f"
2024,156,1,35,58.76798,82.095
2024,156,1,36,29.8871,60.71
2024,156,1,37,8.87916,47.951
2024,156,1,38,-10.04571,13.144
2024,156,1,40,-19.10698,9.0344
2024,156,1,41,-28.45557,6.3724
2024,156,1,42,-31.2001,2.9705
2024,156,1,43,-33.45508,1.979
2024,156,1,44,-35.30634,3.4845
2024,156,1,45,-38.38841,3.1737
2024,156,1,46,-46.38063,3.6887
2024,156,1,47,-41.681,0.10093
2024,157,1,0,-44.06376,0.8812
2024,157,1,2,-43.67865,0.41508
2024,157,1,3,-42.06799,1.9896
2024,157,1,4,-34.15033,4.0767
2024,157,1,5,-57.19021,10.588
2024,157,1,6,-32.18336,5.3306
2024,157,1,7,-21.69644,2.0283
2024,157,1,8,-13.26493,0.74506
2024,157,1,12,-7.82539,39.683
2024,157,1,14,17.8031,20.703
2024,157,1,16,36.69127,49.96
2024,157,1,17,65.51319,44.695
2024,157,1,18,93.23251,71.934
2024,157,1,19,25.0159,36.249
2024,157,1,20,24.3628,41.941
2024,157,1,21,26.93892,25.134
2024,157,1,23,7.3388,19.877
2024,157,1,24,15.06033,37.583
2024,157,1,25,42.53505,23.996
2024,157,1,26,116.6823,47.875
2024,157,1,27,92.30755,57.758
2024,157,1,44,-4.62159,-3.8532
2024,157,1,47,-93.71362,46.282
2024,158,1,0,-31.17157,33.022
2024,158,1,1,-73.01827,57.165
2024,158,1,2,-59.65052,45.072
2024,158,1,3,-61.89862,33.072
2024,158,1,4,-62.78599,29.938
2024,158,1,5,-41.74947,17.029
2024,158,1,6,-41.31608,14.947
2024,158,1,7,-16.86868,6.1035
2024,158,1,9,4.92708,-8.3377
2024,158,1,11,-1.20771,1.7192
2024,158,1,13,18.79371,21.517
2024,158,1,14,34.50795,43.185
2024,158,1,15,120.1777,23.55
2024,158,1,16,122.737,67.994
2024,158,1,17,131.9418,83.494
2024,158,1,18,219.4085,98.659
2024,158,1,19,155.5188,63.948
2024,158,1,21,233.471,145.14
2024,158,1,22,249.8041,138.25
2024,158,1,24,207.8353,137.48
2024,158,1,25,200.6066,149.99
2024,158,1,26,185.948,183.82
2024,158,1,27,176.8122,155.61
2024,158,1,28,169.3846,134.44
2024,158,1,30,48.63083,84.718
2024,158,1,32,121.5429,116.56
2024,158,1,34,49.08984,129.92
2024,158,1,35,11.06001,46.491
2024,158,1,37,-31.70029,43.979
2024,158,1,39,-25.86579,-21.555
2024,158,1,40,-40.5449,11.707
2024,158,1,41,-43.94741,14.052
2024,158,1,42,-44.14469,7.9416
2024,158,1,43,-41.76709,9.3789
2024,158,1,44,-53.57034,30.217
2024,158,1,45,-48.84502,12.63
2024,158,1,47,-36.86145,12.8
2024,159,1,0,-32.29218,5.539
2024,159,1,1,-28.82669,7.6646
2024,159,1,2,-11.60278,1.0334
2024,159,1,4,-13.09982,3.8361
2024,159,1,12,37.32276,31.268
2024,159,1,13,58.33562,29.136
2024,159,1,15,66.04874,39.795
2024,159,1,16,81.185,39.409
2024,159,1,17,124.5516,91.54
2024,159,1,18,191.8524,127.63
2024,159,1,19,174.8444,127
2024,159,1,25,86.98299,100.11
2024,159,1,26,100.5331,128.7
2024,159,1,29,190.3931,147.3
2024,159,1,30,229.3123,157.56
2024,159,1,31,165.6297,131.49
2024,159,1,33,53.03526,76.741
2024,159,1,34,49.48742,71.715
2024,159,1,35,3.3902,37.423
2024,159,1,36,1.34803,36.829
2024,159,1,38,3.66358,10.965
2024,159,1,44,-2.01905,0.55837
2024,159,1,45,-1.73613,0.58089
2024,160,1,1,-9.51331,2.5166
2024,160,1,5,-14.948,3.8898
2024,160,1,6,-9.80621,1.9676
2024,160,1,9,-13.1934,1.5706
2024,160,1,10,-24.02579,8.9374
2024,160,1,11,-14.64647,15.314
2024,160,1,12,8.32063,38.76
2024,160,1,13,11.01319,37.956
2024,160,1,14,43.54753,84.599
2024,160,1,15,65.08463,127.57
2024,160,1,16,84.65684,124.78
2024,160,1,17,145.4483,130.91
2024,160,1,18,182.1602,106.9
2024,160,1,19,218.7047,84.626
2024,160,1,20,268.0177,144.62
2024,160,1,21,253.1813,146.4
2024,160,1,23,326.0408,178
2024,160,1,24,265.7328,152.62
2024,160,1,25,260.1169,129.34
2024,160,1,26,267.6958,143.61
2024,160,1,27,263.7702,184.26
2024,160,1,29,200.0253,117.99
2024,160,1,30,150.8429,98.145
2024,160,1,31,194.6228,139.45
2024,160,1,32,86.47456,89.407
2024,160,1,33,93.95358,129.03
2024,160,1,34,89.3677,132.78
2024,160,1,35,40.98909,72.553
2024,160,1,37,27.37385,79.284
2024,160,1,38,-16.09343,27.167
2024,160,1,39,-16.64218,14.831
2024,160,1,40,-38.32232,6.8705
2024,160,1,41,-39.71772,10.001
2024,160,1,42,-31.70794,12.9
2024,160,1,43,-39.80118,9.043
2024,160,1,44,-44.14833,8.9016
2024,160,1,45,-40.96168,0.97619
2024,160,1,47,-32.25136,7.9668
2024,161,1,2,-3.47408,0.087084
2024,161,1,3,-2.51153,1.3168
2024,161,1,4,-1.54634,0.79703
2024,161,1,5,-5.24018,1.8706
2024,161,1,6,-3.25327,-1.8825
2024,161,1,8,11.45576,7.0373
2024,161,1,10,10.3632,34.168
2024,161,1,11,22.67402,31.142
2024,161,1,12,58.19696,68.818
2024,161,1,13,85.14519,47.566
2024,161,1,14,135.0255,105.1
2024,161,1,15,131.0906,68.719
2024,161,1,16,139.8162,76.271
2024,161,1,17,184.6435,83.1
2024,161,1,18,201.6361,107.95
2024,161,1,19,269.4415,147.26
2024,161,1,20,274.2629,119.7
2024,161,1,21,286.7159,146.61
2024,161,1,22,338.4105,190.66
2024,161,1,23,363.8822,197.06
2024,161,1,24,356.3476,206.33
2024,161,1,25,349.7161,167.1
2024,161,1,26,378.596,178.46
2024,161,1,27,305.8846,175.65
2024,161,1,28,255.3132,124.88
2024,161,1,29,284.5742,157.05
2024,161,1,30,232.2411,127.71
2024,161,1,31,201.125,113.6
2024,161,1,32,155.415,123.5
2024,161,1,33,143.3037,108.1
2024,161,1,35,69.29479,65.952
2024,161,1,36,57.28101,64.959
2024,161,1,37,7.93865,37.456
2024,161,1,38,10.99143,42.177
2024,161,1,39,-12.52731,25.064
2024,161,1,40,-37.2666,7.8339
2024,161,1,41,-21.12428,3.106
2024,161,1,42,-34.34056,3.6699
2024,161,1,43,-35.28351,7.5979
2024,161,1,45,-36.53849,2.1913
2024,161,1,46,-28.06918,2.4914
2024,161,1,47,-40.5717,3.4234
2024,162,1,0,-25.34445,2.4326
2024,162,1,1,-45.01534,5.2971
2024,162,1,2,-25.98032,0.87712
2024,162,1,7,-15.23768,1.7632
2024,162,1,9,-11.02127,3.6722
2024,162,1,10,-15.24806,10.673
2024,162,1,11,5.2531,19.068
2024,162,1,12,54.36752,27.138
2024,162,1,13,69.8146,54.032
2024,162,1,14,85.04944,54.759
2024,162,1,15,120.1541,53.941
2024,162,1,16,170.9783,110.48
2024,162,1,17,230.8285,124.03
2024,162,1,18,181.689,94.525
2024,162,1,19,225.2948,110.23
2024,162,1,20,182.3325,91.018
2024,162,1,21,181.7719,91.287
2024,162,1,22,146.2115,102.04
2024,162,1,24,94.82587,70.591
2024,162,1,25,49.06599,35.204
2024,162,1,26,51.96631,68.199
2024,162,1,27,59.01696,82.258
2024,162,1,28,23.51503,47.048
2024,162,1,31,-2.54588,76.455
2024,162,1,32,-18.22512,66.998
2024,162,1,33,-16.07666,21.918
2024,162,1,37,-43.22246,71.704
2024,162,1,39,-50.85672,73.399
2024,162,1,42,-103.7597,104.2
2024,162,1,43,-127.2617,103.54
2024,162,1,45,-49.87783,27.481
2024,162,1,46,-55.65029,74.8
2024,162,1,47,-19.29413,8.1116
2024,163,1,1,-5.78172,13.572
2024,163,1,2,-10.50526,12.824
2024,163,1,3,-12.2866,18.13
2024,163,1,4,-13.3106,21.37
2024,163,1,5,-26.8176,26.347
2024,163,1,6,-28.51233,30.238
2024,163,1,15,-16.61825,101.02
2024,163,1,16,87.45264,90.436
2024,163,1,17,56.65506,71.187
2024,163,1,18,156.2607,86.046
2024,163,1,21,163.6616,82.385
2024,163,1,22,234.651,103.4
2024,163,1,23,145.9506,60.422
2024,163,1,27,248.0378,120.09
2024,163,1,29,198.3582,118.36
2024,163,1,30,245.6723,91.689
2024,163,1,31,215.7244,115.21
2024,163,1,32,165.5085,76.11
2024,163,1,34,84.50654,83.062
2024,163,1,35,82.59203,27.841
2024,163,1,37,63.40705,31.047
2024,163,1,38,6.49124,29.993
2024,163,1,39,-16.90963,17.462
2024,163,1,40,-6.83641,4.7759
2024,163,1,42,-11.7789,8.615
2024,163,1,43,-9.56304,2.0273
2024,163,1,44,-29.35112,14.873
2024,163,1,45,-53.12487,14.072
2024,163,1,46,-56.33046,15.141
2024,164,1,0,-33.06272,0.52197
2024,164,1,1,-43.66489,4.6502
2024,164,1,2,-36.02457,3.8529
2024,164,1,3,-46.29089,4.0497
2024,164,1,4,-48.14536,3.2219
2024,164,1,5,-29.08812,2.0402
2024,164,1,6,-25.52101,0.28921
2024,164,1,9,-39.20359,-4.0445
2024,164,1,10,-10.33832,3.6508
2024,164,1,11,43.12177,15.833
2024,164,1,12,63.14804,17.866
2024,164,1,13,89.31892,21.098
2024,164,1,14,40.75252,15.263
2024,164,1,16,34.88571,20.296
2024,164,1,17,55.99374,29.581
2024,164,1,18,75.32879,41.614
2024,164,1,19,24.55348,29.524
2024,164,1,20,122.9089,57.381
2024,164,1,22,313.1035,109.26
2024,164,1,24,21.58405,115.02
2024,164,1,26,178.8477,152.34
2024,164,1,28,151.0791,182.86
2024,164,1,29,166.9308,158.54
2024,164,1,30,163.8971,107.65
2024,164,1,31,91.32114,50.417
2024,164,1,32,48.90221,58.437
2024,164,1,34,-63.78796,96.386
2024,164,1,35,-56.77184,81.157
2024,164,1,36,-33.14296,51.6
2024,164,1,37,-32.09072,30.125
2024,164,1,38,-30.01153,27.052
2024,164,1,39,-23.89846,17.615
2024,164,1,40,-28.09611,16.156
2024,164,1,41,-34.6874,35.273
2024,164,1,42,-39.2233,13.232
2024,164,1,43,-14.28374,5.2904
2024,164,1,44,-18.15878,5.9364
2024,164,1,45,-20.32686,4.6371
2024,164,1,46,-38.2222,9.0165
2024,164,1,47,-27.30352,6.6572
2024,165,1,0,-23.21082,3.284
2024,165,1,1,-28.12235,7.0537
2024,165,1,2,-33.01336,2.9846
2024,165,1,3,-31.42901,4.3892
2024,165,1,4,-15.34299,0.59078
2024,165,1,5,-35.27869,0.0152
2024,165,1,6,-30.69111,0.56129
2024,165,1,7,-33.56298,-2.2118
2024,165,1,8,-30.68302,-3.6351
2024,165,1,9,-27.04491,-5.7549
2024,165,1,11,20.74471,23.28
2024,165,1,12,34.5293,23.647
2024,165,1,13,96.66093,30.867
2024,165,1,14,70.51184,41.916
2024,165,1,15,144.3867,57.454
2024,165,1,17,144.0893,70.745
2024,165,1,18,181.9799,86.466
2024,165,1,19,187.7486,89.694
2024,165,1,20,168.0231,125.58
2024,165,1,21,146.8476,98.109
2024,165,1,22,184.8678,132.19
2024,165,1,23,227.0173,170.13
2024,165,1,24,298.9696,121.15
2024,165,1,25,259.7774,142.86
2024,165,1,26,318.7931,177.62
2024,165,1,27,237.5341,130.34
2024,165,1,28,180.2691,90.284
2024,165,1,29,172.9871,102.43
2024,165,1,30,193.7518,129.91
2024,165,1,32,103.8683,60.896
2024,165,1,33,40.56195,47.968
2024,165,1,34,40.00861,35.613
2024,165,1,35,22.3574,35.079
2024,165,1,36,-5.91057,13.44
2024,165,1,37,-6.02041,12.867
2024,165,1,38,-2.87041,3.6928
2024,165,1,40,-3.18392,4.9025
2024,165,1,41,-14.81319,4.749
2024,165,1,42,-8.79654,2.7703
2024,165,1,44,-20.20898,3.495
2024,165,1,45,-23.21131,2.941
2024,165,1,46,-18.27886,3.5597
2024,165,1,47,-17.01226,2.9907
2024,166,1,0,-13.59986,3.9354
2024,166,1,1,-19.84055,4.888
2024,166,1,6,-9.65535,1.6028
2024,166,1,7,-15.77843,5.7676
2024,166,1,8,-15.01357,4.9181
2024,166,1,9,-8.3071,3.2624
2024,166,1,10,-15.59529,10.11
2024,166,1,11,-10.74347,10.419
2024,166,1,12,-4.32048,8.4011
2024,166,1,13,-1.21895,5.1487
2024,166,1,14,-26.80535,80.349
2024,166,1,16,-6.02282,62.112
2024,166,1,17,12.83514,40.534
2024,166,1,18,34.77013,20.058
2024,166,1,19,90.92061,65.676
2024,166,1,20,212.4255,116.13
2024,166,1,21,175.8207,101.65
2024,166,1,22,151.4554,87.749
2024,166,1,23,119.1814,85.662
2024,166,1,24,46.15335,20.274
2024,166,1,25,71.51099,69.678
2024,166,1,26,116.0493,65.944
2024,166,1,27,57.57435,62.147
2024,166,1,28,130.0362,65.9
2024,166,1,29,38.95096,61.358
2024,166,1,30,10.04292,18.169
2024,166,1,31,7.01832,19.981
2024,166,1,32,12.23672,22.188
2024,166,1,33,9.79514,16.805
2024,166,1,34,37.96187,13.239
2024,166,1,35,14.24829,20.693
2024,166,1,36,2.72401,7.8095
2024,166,1,37,0.74764,4.1338
2024,166,1,39,-7.07994,2.2985
2024,166,1,40,-14.15866,4.2544
2024,166,1,41,-27.94723,2.7921
2024,166,1,42,-24.33344,0.13518
2024,166,1,43,-13.95373,0.45015
2024,166,1,44,-26.44968,0.26244
2024,166,1,47,-8.81563,0.35731
2024,167,1,1,-8.85104,-11.116
2024,167,1,3,-27.11301,4.9315
2024,167,1,4,-10.76251,0.80468
2024,167,1,5,-9.89776,2.7914
2024,167,1,6,-6.47956,0.26832
2024,167,1,8,-9.29721,6.5815
2024,167,1,9,-18.25349,13.747
2024,167,1,10,-13.23113,34.308
2024,167,1,11,-6.31617,7.6302
2024,167,1,12,-2.37192,-26.525
2024,167,1,14,-41.21085,74.003
2024,167,1,15,-63.39114,91.097
2024,167,1,16,-39.58407,101.92
2024,167,1,17,-41.8203,167.12
2024,167,1,21,176.361,241.89
2024,167,1,22,194.0186,198.06
2024,167,1,23,179.6964,162.88
2024,167,1,24,166.3673,124.38
2024,167,1,25,90.00674,98.983
2024,167,1,26,67.8661,81.687
2024,167,1,27,110.5277,117.11
2024,167,1,28,138.2628,122.31
2024,167,1,29,190.6985,136.18
2024,167,1,30,175.8714,115.71
2024,167,1,32,112.8858,106.06
2024,167,1,33,24.07758,60.601
2024,167,1,34,39.14635,94.272
2024,167,1,35,43.96915,55.137
2024,167,1,36,22.76696,56.424
2024,167,1,38,-14.36237,34.253
2024,167,1,39,-30.43579,16.052
2024,167,1,40,-47.61927,14.31
2024,167,1,41,-44.66637,7.603
2024,167,1,42,-36.18551,5.4099
2024,167,1,44,-47.3294,6.2056
2024,167,1,45,-45.22808,2.4223
2024,167,1,46,-37.85901,3.4198
2024,167,1,47,-45.00455,4.1948
2024,168,1,0,-60.89162,12.798
2024,168,1,1,-28.7646,5.7895
2024,168,1,2,-49.3567,11.142
2024,168,1,3,-33.93479,7.0782
2024,168,1,4,-23.89437,7.0095
2024,168,1,5,-30.10622,5.7753
2024,168,1,6,-27.91871,2.8208
2024,168,1,7,-27.44385,5.2359
2024,168,1,8,-21.45827,4.0999
2024,168,1,9,-11.6862,4.7007
2024,168,1,10,-15.52849,14.472
2024,168,1,11,-11.28219,10.686
2024,168,1,12,2.39746,28.098
2024,168,1,14,68.56646,59.087
2024,168,1,15,44.17784,45.075
2024,168,1,16,92.15687,67.421
2024,168,1,17,118.7296,81.518
2024,168,1,18,177.5461,96.925
2024,168,1,19,158.8739,107.52
2024,168,1,20,213.1743,132.4
2024,168,1,22,201.3836,126.61
2024,168,1,23,175.2883,143.06
2024,168,1,24,187.3271,126.37
2024,168,1,25,209.6182,159.73
2024,168,1,26,67.73318,90.021
2024,168,1,27,91.48742,93.806
2024,168,1,28,18.06665,47.313
2024,168,1,29,45.96751,86.681
2024,168,1,30,36.20721,73.434
2024,168,1,31,16.70629,59.042
2024,168,1,33,-8.09288,53.394
2024,168,1,34,8.88983,58.191
2024,168,1,35,5.6307,44.347
2024,168,1,36,4.76902,29.096
2024,168,1,37,-8.38606,32.562
2024,168,1,38,-16.22335,23.386
2024,168,1,39,-9.29896,35.155
2024,168,1,40,-38.12237,24.843
2024,168,1,41,-25.51453,12.378
2024,168,1,42,-19.69071,3.4067
2024,168,1,43,-22.73244,2.5065
2024,168,1,44,-31.95509,6.0894
2024,168,1,45,-46.16094,4.0214
2024,168,1,46,-40.02575,1.8233
2024,169,1,1,-25.70759,4.7823
2024,169,1,2,-20.616,2.2483
2024,169,1,3,-29.59929,2.7164
2024,169,1,4,-15.25437,6.2312
2024,169,1,5,-12.82602,2.557
2024,169,1,6,-18.6203,3.8953
2024,169,1,7,-11.28749,2.8424
2024,169,1,8,-18.90039,1.909
2024,169,1,9,-12.43735,8.4446
2024,169,1,10,-13.06953,7.9461
2024,169,1,13,11.90403,19.165
2024,169,1,14,9.68634,27.198
2024,169,1,15,33.04137,38.088
2024,169,1,16,59.02756,42.159
2024,169,1,17,93.79684,56.142
2024,169,1,18,138.5088,74.31
2024,169,1,19,148.1915,100.4
2024,169,1,20,228.6979,139.13
2024,169,1,21,143.2818,114.63
2024,169,1,22,108.9177,86.674
2024,169,1,23,194.7484,161.26
2024,169,1,24,171.1032,122.09
2024,169,1,26,-13.86571,182.89
2024,169,1,28,16.72749,206.02
2024,169,1,29,-35.64146,166.21
2024,169,1,34,6.99986,96.354
2024,169,1,35,21.47979,118.34
2024,169,1,38,-6.91544,34.158
2024,169,1,39,-5.61457,27.017
2024,169,1,42,-33.66749,51.655
2024,169,1,45,-21.62221,10.929
2024,169,1,46,-45.11002,26.891
2024,169,1,47,-36.705,22.352
2024,170,1,0,-40.96125,24.149
2024,170,1,1,-45.53105,42.625
2024,170,1,2,-16.66687,12.774
2024,170,1,4,-17.5993,6.7689
2024,170,1,7,-17.60527,4.1879
2024,170,1,8,-12.3724,0.9174
2024,170,1,9,-17.44735,3.2817
2024,170,1,10,-13.99533,3.0658
2024,170,1,11,6.56497,4.4219
2024,170,1,12,19.55909,11.22
2024,170,1,13,21.2666,19.917
2024,170,1,14,89.54329,60.257
2024,170,1,15,102.0665,45.614
2024,170,1,16,105.4131,83.203
2024,170,1,17,211.9281,144.78
2024,170,1,18,200.8628,173.93
2024,170,1,19,199.6789,157.42
2024,170,1,20,219.2265,115.81
2024,170,1,21,290.73,153.43
2024,170,1,24,111.7378,101.87
2024,170,1,25,135.1781,154.38
2024,170,1,27,10.66973,45.307
2024,170,1,34,-1.50815,17.475
2024,170,1,35,-6.78979,13.351
2024,170,1,36,-11.08195,31.7
2024,170,1,37,-27.93506,35.012
2024,170,1,38,-33.78206,22.454
2024,170,1,39,-46.88431,28.829
2024,170,1,40,-52.41954,8.8884
2024,170,1,41,-28.97329,13.793
2024,170,1,42,21.64017,24.962
2024,170,1,45,-6.43829,-47.041
2024,170,1,46,2.15526,-17.906
2024,171,1,0,3.38741,-32.62
2024,171,1,1,26.54068,-96.152
2024,171,1,22,1.83936,52.535
2024,171,1,23,7.25004,47.513
2024,171,1,27,0,0
2024,171,1,28,19.42706,85.883
2024,171,1,31,13.59329,91.968
2024,171,1,32,39.30463,139.16
2024,171,1,33,46.36555,119.23
2024,171,1,36,58.43371,67.864
2024,171,1,37,56.87313,33.297
2024,171,1,38,-0.90331,9.8132
2024,171,1,39,-1.65812,9.6219
2024,171,1,41,-10.14065,14.059
2024,171,1,42,-21.54243,6.3327
2024,171,1,43,-39.53016,7.7895
2024,171,1,44,-40.15652,9.0292
2024,171,1,45,-55.67706,9.3837
2024,171,1,46,-33.38615,4.4041
2024,171,1,47,-40.93823,9.4509
2024,172,1,0,-40.40309,12.76
2024,172,1,1,-46.0601,8.6788
2024,172,1,2,-35.14442,4.4996
2024,172,1,3,-45.48025,5.8794
2024,172,1,4,-29.12245,8.1403
2024,172,1,5,-18.50598,0.97707
2024,172,1,6,-30.81113,0.43288
2024,172,1,7,-46.08203,-0.94222
2024,172,1,8,-40.51695,-12.923
2024,172,1,9,-35.42524,2.0029
2024,172,1,10,-7.69084,7.5703
2024,172,1,12,51.39361,71.583
2024,172,1,13,110.2024,79.506
2024,172,1,14,151,108.95
2024,172,1,15,126.5551,40.984
2024,172,1,16,208.2912,89.705
2024,172,1,17,163.3166,90.915
2024,172,1,18,150.0668,126.92
2024,172,1,19,196.5939,143.3
2024,172,1,20,165.7478,123.47
2024,172,1,22,230.7966,215.2
2024,172,1,24,132.1492,223
2024,172,1,25,80.3599,193.75
2024,172,1,26,14.36455,170.39
2024,172,1,27,37.93746,83.332
2024,172,1,28,47.34812,100.21
2024,172,1,29,60.59385,73.285
2024,172,1,30,72.02456,76.046
2024,172,1,32,40.50823,62.334
2024,172,1,33,26.3741,31.15
2024,172,1,34,19.66957,29.889
2024,172,1,35,14.9391,49.794
2024,172,1,36,4.88365,37.301
2024,172,1,37,-13.51458,21.759
2024,172,1,38,8.51539,13.245
2024,172,1,39,-11.04328,14.777
2024,172,1,40,-15.34491,5.9401
2024,172,1,41,-15.92904,5.1008
2024,172,1,42,-23.90371,4.3649
2024,172,1,43,-22.55807,8.4289
2024,172,1,44,-20.77368,7.845
2024,172,1,45,-21.85369,-1.0756
2024,172,1,46,-5.56881,0.3983
2024,173,1,0,-7.78842,-0.080404
2024,173,1,1,-2.26475,0.99555
2024,173,1,2,-9.26696,-11.578
2024,173,1,7,-3.2983,0.79865
2024,173,1,8,-6.25435,-2.9337
2024,173,1,11,-3.53874,5.2765
2024,173,1,12,-4.24927,5.332
2024,173,1,13,30.73272,20.735
2024,173,1,14,41.19147,20.542
2024,173,1,15,82.57346,65.222
2024,173,1,16,79.27826,50.134
2024,173,1,17,34.55043,33.983
2024,173,1,19,-12.39528,26.112
2024,173,1,20,-26.44237,85.591
2024,173,1,21,-9.64094,36.946
2024,173,1,22,32.02058,77.507
2024,173,1,23,16.52525,39.452
2024,173,1,24,10.61002,46.524
2024,173,1,26,7.62265,173.81
2024,173,1,28,44.82666,110.36
2024,173,1,29,38.73614,90.43
2024,173,1,30,40.57445,154.81
2024,173,1,31,77.77347,128.63
2024,173,1,34,-8.08952,65.619
2024,173,1,35,-13.16666,100.35
2024,173,1,37,-40.51716,31.297
2024,173,1,38,-27.38053,27.528
2024,173,1,39,-40.67697,32.465
2024,173,1,41,-40.54754,69.829
2024,173,1,42,-40.92709,25.583
2024,173,1,45,-77.95142,72.262
2024,174,1,0,-23.36385,39.262
2024,174,1,10,-76.46509,119.99
2024,174,1,11,-42.87602,130.34
2024,174,1,12,-33.58254,74.062
2024,174,1,15,34.03759,75.891
2024,174,1,16,93.92707,110.01
2024,174,1,17,120.2102,135.87
2024,174,1,18,172.3404,182.73
2024,174,1,19,212.2451,205.43
2024,174,1,22,218.2373,194.85
2024,174,1,25,205.6755,168.47
2024,174,1,27,103.7029,95.398
2024,174,1,29,87.82793,119.06
2024,174,1,30,60.78022,89.746
2024,174,1,31,3.29778,64.141
2024,174,1,32,11.54437,36.863
2024,174,1,33,66.02133,68.843
2024,174,1,34,-9.74849,38.91
2024,174,1,35,31.18612,53.808
2024,174,1,37,-24.02827,83.775
2024,174,1,38,-30.04778,54.199
2024,174,1,39,-47.20697,75.319
2024,174,1,40,-55.33157,29.595
2024,174,1,41,-35.35999,9.6564
2024,174,1,42,-46.2872,15.003
2024,174,1,43,-48.91398,8.6307
2024,174,1,44,-40.51801,12.655
2024,174,1,45,-28.72592,6.0864
2024,174,1,46,-13.33894,6.3993
2024,174,1,47,-33.37747,5.1906
2024,175,1,0,-28.85496,5.3168
2024,175,1,1,-43.87805,5.7011
2024,175,1,2,-26.85433,4.5492
2024,175,1,3,-38.87647,4.9228
2024,175,1,4,-30.35933,2.5553
2024,175,1,5,-22.28905,2.2395
2024,175,1,6,-28.41027,0.86842
2024,175,1,10,-8.93273,2.9645
2024,175,1,11,7.13647,8.2642
2024,175,1,12,25.60098,14.711
2024,175,1,13,27.17044,17.495
2024,175,1,14,50.52296,38.823
2024,175,1,15,55.32067,42.64
2024,175,1,17,83.66259,102.67
2024,175,1,18,129.0413,136.39
2024,175,1,19,139.67,88.537
2024,175,1,21,203.9959,160.68
2024,175,1,23,180.61,158.23
2024,175,1,24,167.345,150.19
2024,175,1,25,150.8042,158.01
2024,175,1,26,189.7145,187.42
2024,175,1,27,175.8059,168.81
2024,175,1,28,176.8943,165.89
2024,175,1,29,49.11643,114.58
2024,175,1,31,78.12373,162.52
2024,175,1,33,41.38977,120.48
2024,175,1,34,39.50315,64.407
2024,175,1,35,29.10872,76.108
2024,175,1,36,49.35734,85.734
2024,175,1,38,-10.0179,22.423
2024,175,1,39,-18.49308,10.45
2024,175,1,40,-10.8006,5.9796
2024,175,1,42,-23.48425,7.0829
2024,175,1,43,-27.73535,9.2487
2024,175,1,44,-28.86873,1.7314
2024,175,1,45,-11.03944,8.5485
2024,176,1,4,-14.28263,3.5452
2024,176,1,5,-12.69586,2.2798
2024,176,1,10,-0.58093,5.6678
2024,176,1,11,6.07627,10.396
2024,176,1,12,18.9366,19.164
2024,176,1,13,11.38234,8.2409
2024,176,1,14,28.5259,22.692
2024,176,1,15,66.81645,53.117
2024,176,1,19,126.9252,164.39
2024,176,1,22,310.4099,218.68
2024,176,1,23,258.8166,216.62
2024,176,1,26,235.8838,218.19
2024,176,1,27,251.1286,153.04
2024,176,1,28,238.3747,177.84
2024,176,1,29,283.1501,179.54
2024,176,1,30,205.1699,148.94
2024,176,1,31,130.1076,161.23
2024,176,1,33,96.40784,90.73
2024,176,1,34,53.02321,68.723
2024,176,1,35,38.08765,91.445
2024,176,1,36,51.49869,76.569
2024,176,1,37,14.97164,60.957
2024,176,1,38,-10.38972,38.72
2024,176,1,39,-13.86776,16.134
2024,176,1,42,-42.64323,17.175
2024,176,1,43,-68.2168,43.573
2024,176,1,44,-54.22408,34.36
2024,176,1,45,-50.54653,48.933
2024,176,1,46,-13.08644,8.1954
2024,176,1,47,-22.46756,8.1116
2024,177,1,0,-21.53642,5.1299
2024,177,1,1,-61.35216,15.227
2024,177,1,2,-66.08408,30.29
2024,177,1,3,-63.89751,21.077
2024,177,1,4,-60.66752,23.792
2024,177,1,5,-50.19637,16.981
2024,177,1,6,-63.76825,18.435
2024,177,1,7,-70.20444,32.731
2024,177,1,8,-59.40012,27.729
2024,177,1,9,-54.45424,28.492
2024,177,1,10,-23.36765,40.949
2024,177,1,12,35.72693,63.879
2024,177,1,13,76.56512,84.752
2024,177,1,14,68.68638,82.029
2024,177,1,15,101.0981,73.73
2024,177,1,17,121.9329,77.7
2024,177,1,18,148.1604,132.89
2024,177,1,21,200.6521,232.55
2024,177,1,24,232.013,272.88
2024,177,1,25,243.234,315.68
2024,177,1,26,222.4637,257.92
2024,177,1,27,223.8505,249.74
2024,177,1,28,198.4393,284.87
2024,177,1,29,217.3006,280.79
2024,177,1,30,204.6666,274.86
2024,177,1,31,142.6606,201.05
2024,177,1,32,144.2797,219.74
2024,177,1,33,108.7748,194.13
2024,177,1,35,64.93024,92.718
2024,177,1,36,39.78152,88.09
2024,177,1,37,17.01398,74.058
2024,177,1,38,-12.02169,60.37
2024,177,1,39,-41.90157,59.474
2024,177,1,40,-58.17394,37.206
2024,177,1,41,-88.1078,33.965
2024,177,1,42,-96.53817,37.174
2024,177,1,43,-89.56681,29.064
2024,177,1,44,-102.9818,64.022
2024,177,1,45,-54.77538,18.796
2024,177,1,46,-59.6382,11.545
2024,178,1,0,-58.22996,9.7628
2024,178,1,1,-55.63388,7.692
2024,178,1,2,-63.67128,8.7544
2024,178,1,3,-54.20448,6.3393
2024,178,1,4,-62.37148,5.6963
2024,178,1,5,-54.07384,6.1093
2024,178,1,6,-62.96554,13.895
2024,178,1,7,-50.29581,7.5103
