30min,airTemperature,day_of_year,incomingShortwaveRadiation,location,year,H_orig,LE_orig
28,20.353666666666665,167,814.9670000000001,0,2024,86.21564000000001,239.47
21,23.1,162,846.0,1,2023,245.6315,367.67
33,21.25,166,362.6,1,2023,160.6768,118.24
6,18.023333333333333,197,-0.504,1,2023,-19.53357,39.034
32,9.112,116,365.45266666666663,0,2023,85.37024,99.013
19,12.976666666666668,154,784.8333333333334,1,2023,265.528,153.16
20,21.836666666666662,169,773.3333333333334,1,2023,153.7807,167.53
40,22.700000000000003,188,11.740666666666664,1,2023,-62.83118,20.392
3,14.78,175,-2.2743333333333333,1,2023,-55.6119,16.783
19,18.469,129,721.7476666666666,0,2023,114.3773,173.7
45,12.733333333333334,145,-0.5840000000000001,1,2024,-11.50153,7.3616
10,10.45,144,80.12,1,2024,-10.91327,2.7726
28,20.455333333333332,149,746.5080000000002,0,2023,127.3433,139.48
20,19.842333333333332,104,591.9386666666666,0,2024,66.45413,145.92
15,8.796000000000001,146,219.88333333333333,0,2023,42.66946,35.725
12,8.213333333333333,94,24.40433333333333,0,2024,-11.9404,13.235
30,19.65,194,461.5666666666666,1,2023,62.07528000000001,112.75
9,12.143333333333333,132,4.4303333333333335,1,2024,-26.410090000000004,2.8355
38,3.4073333333333333,110,3.300666666666667,1,2024,-95.41998,238.37
37,9.886666666666668,164,31.02,1,2024,-32.090720000000005,30.125
31,24.802000000000003,193,565.8556666666667,0,2023,42.92028,175.42
22,8.338,51,328.99133333333333,0,2023,59.59295,74.672
4,16.146666666666665,142,-2.1810000000000005,1,2023,-42.99331,3.2103
26,17.62333333333333,178,735.4,1,2023,187.3224,180.28
43,11.043333333333331,126,-1.6940000000000002,1,2024,-18.85535,5.3833
2,8.095333333333334,118,-2.7193333333333336,1,2024,-22.73585,2.8665
28,11.863,118,222.93733333333333,0,2023,34.280390000000004,47.853
43,8.77,126,-2.813,0,2024,-6.44043,1.4224
38,16.599999999999998,211,25.33666666666667,1,2023,-38.82966,34.844
34,9.973333333333334,137,443.3333333333333,1,2023,193.8113,56.245
37,12.816,162,49.12233333333333,0,2024,-8.22061,23.083
45,14.359666666666667,132,-4.9623333333333335,0,2024,-40.12922,8.8248
29,15.688333333333333,151,115.816,0,2024,17.19593,73.609
8,9.75,120,-1.1849999999999998,1,2024,-17.29373,3.1483
14,16.491,146,453.56866666666673,0,2024,72.86028,99.891
17,15.607,154,667.8766666666667,0,2023,96.04458,99.803
43,16.406666666666666,184,-0.8803333333333333,1,2023,-24.94275,5.3774
31,14.866666666666664,139,366.5333333333333,1,2023,117.2064,71.755
27,23.360666666666663,160,871.628,0,2024,104.7942,262.63
16,9.346333333333334,146,335.31,0,2023,79.23643,60.038
0,12.786666666666669,169,-3.931,0,2023,-17.37389,2.2066
45,14.406666666666666,181,-2.5966666666666662,1,2023,-57.81369,12.798
15,14.366666666666667,123,389.8333333333333,1,2024,98.53188,40.913
23,5.791666666666667,109,356.3333333333333,1,2024,109.4175,99.585
35,19.91,141,118.70333333333332,0,2024,-2.65108,25.03
39,19.4,142,8.602,0,2023,-13.07566,11.442
25,10.46,95,324.96666666666664,1,2024,-39.0475,152.83
24,10.463333333333331,106,653.6,1,2024,306.7671,102.94
3,13.786666666666669,182,-2.2726666666666664,1,2023,-78.40741,7.4893
35,21.786666666666665,122,232.4333333333333,1,2024,6.64887,83.90299999999999
33,13.063333333333333,131,70.55666666666667,1,2023,9.002880000000001,40.399
32,20.569999999999997,198,411.8333333333333,1,2023,71.14079,119.95
20,5.664000000000001,75,502.6496666666667,0,2023,83.57512,72.28
15,12.886666666666668,201,94.7,1,2023,-10.72942,92.651
18,0.3656666666666666,57,286.2426666666667,0,2023,22.335379999999997,17.459
34,8.109000000000002,114,114.15733333333333,0,2024,3.56475,32.171
19,17.237,156,473.64166666666665,0,2024,66.35815,118.78
30,30.397,178,699.1866666666668,0,2024,65.26983,153.12
36,22.031666666666663,210,79.58466666666666,0,2023,-26.02922,53.593999999999994
25,11.610333333333337,119,193.1233333333333,0,2023,11.43626,20.482
7,18.088333333333335,174,-1.5253333333333334,0,2023,-11.24076,25.016
21,24.896333333333335,188,859.5226666666666,0,2023,123.7304,195.47
13,3.039,107,201.6,1,2024,28.4636,17.581
4,15.002666666666668,167,-1.6369999999999998,0,2024,-15.10528,6.5821
47,11.710666666666668,118,-0.2936666666666666,0,2023,-8.379,3.6806
14,21.44666666666667,196,380.23333333333335,1,2023,13.13944,51.944
21,13.373333333333331,162,613.3333333333334,1,2024,181.7719,91.287
40,8.926666666666668,101,-2.472,1,2024,-12.4503,2.938
32,23.911,198,549.5936666666666,0,2023,87.48109000000001,161.91
12,13.7,135,194.7,1,2024,34.133340000000004,25.836
6,13.036666666666669,168,-2.138333333333333,1,2023,-60.09926,8.5353
32,17.991,126,206.86166666666668,0,2023,9.51574,63.32899999999999
6,16.363333333333333,210,-0.574,1,2023,-30.610559999999996,17.311
36,12.161333333333332,117,25.762,0,2024,-15.14115,20.17
47,10.433666666666667,135,-2.818333333333334,0,2023,-11.48641,1.25
11,12.54,121,68.80333333333333,1,2024,-5.96108,8.0769
16,14.116666666666664,121,424.4,1,2024,115.1191,41.269
15,20.646666666666665,169,470.4333333333334,1,2023,164.6532,30.896
11,16.55333333333333,176,172.16666666666666,1,2024,6.07627,10.396
8,14.92,170,10.222,1,2024,-12.3724,0.9174
10,19.993333333333336,100,-0.9156666666666669,1,2024,-41.15553,10.669
21,14.443333333333332,167,588.5,1,2024,176.361,241.89
38,18.05,165,82.36666666666666,1,2023,-13.53496,44.356
6,15.216666666666669,186,-0.934,1,2023,-8.989310000000001,6.8292
13,11.733,154,334.98466666666667,0,2023,39.97126,48.268
18,14.324,207,430.3396666666667,0,2023,70.98866,134.06
15,12.653333333333334,144,491.8333333333333,1,2024,119.7832,64.645
11,18.21666666666667,173,26.243333333333336,1,2023,-36.17522,62.081
29,17.346666666666668,149,693.7333333333332,1,2023,262.5942,122.29
31,24.81,188,627.1666666666666,1,2023,153.4474,143.66
18,13.073333333333332,134,646.3333333333334,1,2023,222.6944,94.618
26,15.98,156,800.2333333333332,1,2024,196.4626,105.14
9,6.882666666666668,106,-0.7786666666666666,0,2024,4.64553,24.955
43,7.968666666666667,92,-0.2883333333333333,0,2024,-15.33959,11.79
12,7.870333333333334,101,18.63,0,2024,-20.85644,12.734000000000002
4,9.608,154,-5.197,0,2023,-45.13675,15.655
23,24.25633333333333,180,589.214,0,2023,86.646,169.64
26,18.086,96,304.28766666666667,0,2024,8.01615,101.74
30,17.057000000000002,145,596.1186666666666,0,2023,90.7315,92.63
5,16.72666666666667,157,-2.6803333333333335,1,2023,-58.74446999999999,7.8651
7,14.273666666666664,150,-2.283666666666667,0,2024,-10.33168,10.82
17,8.520000000000001,164,243.1,1,2024,55.99374,29.581
13,1.1666666666666667,64,-1.2106666666666666,0,2023,-7.86575,4.6991
25,27.802333333333333,170,414.8186666666666,0,2023,169.0592,91.645
47,11.593333333333334,140,-1.284333333333333,1,2024,-13.14526,-3.8452
31,24.786666666666665,170,330.8,1,2023,106.8421,192.22
46,13.253333333333332,186,-2.5336666666666665,1,2023,-51.91758,3.8196
33,22.356666666666666,191,412.7000000000001,1,2023,82.41285,120.1
15,14.392333333333331,166,192.02966666666663,0,2024,26.43283,49.288999999999994
30,14.563333333333333,153,339.59999999999997,1,2023,100.3511,92.463
33,10.592999999999998,100,67.90133333333333,0,2024,-12.05477,43.41
18,18.213333333333335,175,675.1,1,2023,153.4135,154.19
16,11.723999999999998,164,283.979,0,2024,43.71685,83.65100000000001
18,9.008333333333333,127,55.964,0,2023,8.12142,25.093000000000004
39,21.74,160,40.68,1,2023,-26.49431,16.590999999999998
41,14.149666666666668,119,-3.718,0,2024,-32.95004,18.254
21,18.60666666666667,145,514.1,1,2024,95.50916,98.158
8,7.871333333333332,49,-0.6973333333333334,0,2023,-9.44602,9.8336
10,15.945333333333332,186,17.137666666666664,0,2023,-28.914209999999997,35.961999999999996
1,12.018333333333333,175,-3.1516666666666673,0,2024,-8.93109,-0.0036439999999999
21,16.026666666666667,200,137.1,1,2023,-104.3673,184.09
41,15.416666666666666,160,-0.5213333333333333,1,2024,-39.71772,10.001
17,11.646666666666668,129,574.0,1,2024,271.1589,83.124
16,13.373333333333337,132,322.26666666666665,1,2023,43.93267,65.058
7,8.063333333333334,94,-0.727,0,2024,-11.03136,7.046
32,24.596666666666664,161,528.6,1,2023,158.8126,111.93
26,26.133666666666667,188,911.8773333333334,0,2023,97.92093,237.23
30,14.104666666666668,53,231.90066666666667,0,2023,12.5103,33.067
26,23.676666666666662,160,786.3666666666667,1,2023,235.0908,234.03
20,12.75,152,436.73333333333335,1,2024,96.57761,158.2
43,13.698,178,-5.156666666666666,0,2023,-19.5883,6.9381
2,10.883333333333333,139,-0.2423333333333333,1,2024,-11.07046,6.337
8,1.376,112,-0.2223333333333333,1,2024,18.92937,14.588
42,11.883333333333333,135,-1.0996666666666666,1,2023,-62.47035,32.692
4,9.976666666666668,127,-1.183,0,2023,-6.820939999999999,10.079
11,7.501,93,-1.3876666666666668,0,2024,-20.50665,16.05
12,7.453333333333333,150,247.7,1,2023,75.02643,19.479
2,15.503333333333336,148,-1.9516666666666669,1,2024,-27.38236,7.7983
38,10.684333333333331,136,28.728,0,2023,-28.938129999999997,18.199
40,12.647333333333334,152,2.888666666666667,0,2023,-4.45708,14.509
43,18.34,163,-3.1010000000000004,1,2023,-60.38381,13.771
25,18.873,167,527.3953333333333,0,2024,82.91972,231.3
30,23.933333333333337,172,636.5666666666666,1,2023,122.8551,167.42
7,12.933333333333332,123,-2.2193333333333336,1,2024,-40.14946,4.2785
45,12.077333333333334,76,-2.779,0,2023,-24.09197,8.6991
36,9.79,164,82.67999999999999,1,2024,-33.142959999999995,51.6
20,17.711000000000002,154,851.1936666666667,0,2023,132.9681,137.79
26,14.382666666666664,120,855.1923333333334,0,2023,113.328,165.72
16,16.881,183,225.12,0,2023,9.37225,97.572
11,18.788,170,14.465666666666666,0,2023,-6.33234,6.8333
46,14.329333333333333,96,-3.031333333333333,0,2024,-31.81764,7.4393
31,18.203333333333333,146,640.8353333333333,0,2023,87.59555,93.431
11,12.173333333333334,208,39.74333333333333,1,2023,-21.38595,11.201
5,4.526,137,-0.245,1,2023,-17.58697,1.7311
20,10.373,73,217.94633333333337,0,2023,23.20933,62.474
1,17.83666666666667,172,-0.7206666666666667,1,2023,-28.067590000000003,-8.2605
10,19.37333333333333,98,-1.985,1,2024,-74.12912,14.805
24,13.336666666666666,162,393.0,1,2024,94.82587,70.59100000000001
17,11.023333333333332,152,170.16666666666666,1,2024,58.82499,34.879
39,12.449666666666667,162,7.924,0,2024,-11.25087,16.706
22,28.311666666666667,189,789.3753333333334,0,2023,61.53581,226.05
23,17.763,206,320.882,0,2023,25.17858,97.61
5,-2.0286666666666666,57,-1.684,0,2023,-9.59217,3.8578
34,17.016666666666666,148,192.53333333333333,1,2024,37.69559,38.761
8,4.116333333333333,111,-0.5296666666666666,0,2024,-11.10882,16.817999999999998
16,11.736666666666666,140,106.93333333333332,1,2024,7.44751,48.32899999999999
42,19.399,159,-2.6519999999999997,0,2023,-18.17219,11.272
41,16.47666666666667,172,1.5166666666666666,1,2024,-15.92904,5.1008
34,20.31,210,183.7,1,2023,-19.8828,79.575
29,18.483333333333334,165,495.1000000000001,1,2023,117.131,125.93
28,6.454666666666665,50,194.43966666666665,0,2023,29.91467,49.572
45,11.643333333333333,133,-2.7403333333333335,1,2023,-61.00264,13.485
30,17.566666666666666,149,607.9666666666667,1,2023,235.0356,120.37
23,19.33866666666667,154,931.697,0,2023,150.3124,179.96
16,18.39,172,369.3333333333333,1,2023,49.71678,98.522
24,19.11,148,887.6666666666666,1,2023,274.3147,195.82
46,8.365,92,-0.6786666666666666,0,2024,-14.94802,8.4593
26,17.013666666666666,149,586.6963333333333,0,2024,74.49717,139.83
41,11.752333333333334,78,-1.229666666666667,0,2023,-8.8157,6.0576
30,14.026666666666666,126,547.1999999999999,1,2024,196.1772,57.406000000000006
36,25.913333333333338,171,226.5333333333333,1,2023,16.73422,57.75
43,18.320333333333338,122,-4.767333333333333,0,2024,-53.58025,24.108
33,10.966333333333331,94,129.63500000000002,0,2024,2.79166,23.166
5,4.496,117,-2.1446666666666667,0,2024,-30.81378,16.804000000000002
16,14.49,178,468.26666666666665,1,2023,132.7216,77.808
43,15.156666666666666,183,-2.1346666666666665,1,2023,-51.84761,5.2617
5,10.343333333333334,132,-0.7736666666666666,1,2023,-19.56674,7.5272
1,8.963333333333333,96,-1.7446666666666666,1,2024,-48.71796,2.2397
34,24.912999999999997,122,322.8743333333333,0,2024,-14.562870000000002,81.94200000000001
14,19.486666666666665,197,377.334,0,2023,38.731840000000005,99.709
10,9.7,156,34.28666666666667,1,2024,-2.42162,4.064
24,21.856666666666666,172,511.1333333333334,1,2023,123.587,163.71
6,18.946666666666665,189,-2.717333333333334,1,2023,-84.93664,20.671999999999997
38,6.714000000000001,47,-0.753,0,2023,-6.50859,2.8714
2,0.2763333333333333,117,-1.7163333333333333,0,2023,-10.36226,2.8315
18,9.145333333333332,118,237.1,0,2023,23.16394,59.355
28,16.790000000000003,169,406.26666666666665,1,2024,16.72749,206.02
20,15.597666666666669,153,808.8066666666667,0,2023,123.3465,105.62
28,17.84,132,433.0666666666666,1,2023,104.5584,176.0
7,11.106666666666667,155,-0.0479999999999999,0,2024,-1.59993,2.6428
22,10.398333333333332,69,131.95566666666667,0,2023,4.93281,15.951
34,12.446666666666667,154,77.86333333333333,1,2024,8.68029,19.543
17,27.719000000000005,179,681.3886666666667,0,2024,100.1413,151.46
26,9.05,137,665.9,1,2023,256.6862,49.597
45,17.453333333333333,163,-3.266,1,2023,-55.60118000000001,8.345
36,19.49,177,145.96666666666667,1,2023,-25.02555,87.208
22,13.923333333333332,156,159.13333333333333,1,2024,49.53252,44.87
30,19.778666666666663,156,486.6376666666667,0,2024,41.71333,137.0
15,8.378666666666668,48,6.247333333333334,0,2023,-17.40576,4.2333
1,10.746666666666668,139,-0.2326666666666666,1,2024,-13.71892,11.438
34,25.046666666666667,188,398.06666666666666,1,2023,54.17833,125.79
39,9.852333333333332,127,1.4216666666666669,0,2023,-25.57842,9.9288
1,12.426666666666668,155,-2.888333333333333,1,2023,-67.41979,8.7378
46,16.198333333333334,142,-1.38,0,2024,-22.31017,87.525
35,14.864333333333333,123,213.83366666666663,0,2023,11.20385,46.137
36,16.763333333333332,178,103.9,1,2023,-20.87361,54.751999999999995
44,14.013333333333334,171,-1.806,1,2024,-40.15652,9.0292
3,15.623333333333331,186,-0.9393333333333334,1,2023,-22.0608,15.44
47,16.546666666666667,134,-2.4303333333333335,1,2024,-58.59573,9.3868
33,19.266666666666666,194,213.76666666666665,1,2023,4.27969,106.42
28,31.083333333333332,190,735.1,1,2023,199.8409,212.8
20,13.110333333333331,102,269.189,0,2024,6.8993899999999995,98.226
33,10.693333333333332,101,341.23333333333335,1,2024,131.9851,17.88
6,10.245,73,-3.001,0,2023,-56.72713,18.032
14,15.166666666666666,194,390.46666666666664,1,2023,86.88283,92.018
23,17.41333333333333,129,823.3000000000001,1,2023,310.2947,104.13
22,17.373333333333335,133,540.1333333333333,1,2023,252.1536,225.16
26,17.47,203,567.4333333333333,1,2023,108.4535,152.15
29,20.103333333333335,160,718.7333333333332,1,2024,200.0253,117.99
8,7.600333333333334,48,-0.489,0,2023,-15.89309,3.9904
35,16.516666666666666,118,190.0,1,2024,26.839409999999997,9.7702
11,6.382000000000001,146,132.16666666666666,1,2023,20.15943,7.5079
14,8.946666666666667,155,183.2,1,2024,52.72876,55.243
26,14.97,169,444.93333333333334,1,2024,-13.86571,182.89
21,16.026666666666667,100,455.3666666666666,1,2024,181.0249,20.714
31,17.313333333333333,167,266.09999999999997,1,2023,48.32091,46.68899999999999
1,13.933333333333332,149,-2.6630000000000003,1,2023,-57.28159,10.415
40,13.256666666666668,206,1.3086666666666666,1,2023,-20.74288,17.668
15,17.1,197,444.4333333333334,1,2023,94.40919,125.47
31,11.856666666666667,128,259.5,1,2024,92.31266,54.045
15,16.570666666666668,187,481.4579999999999,0,2023,82.32188000000001,98.608
0,17.236666666666665,211,-1.890666666666667,1,2023,-33.0817,4.8925
36,18.80666666666667,201,221.9333333333333,1,2023,25.170070000000003,102.9
32,23.2,195,462.9,1,2023,71.57929,106.65
33,19.067,128,450.94233333333335,0,2023,34.46355,86.03200000000001
18,2.3186666666666667,59,293.949,0,2023,44.60702,29.714
43,12.712666666666667,128,-4.949333333333333,0,2023,-59.70625,25.036
7,12.358666666666666,134,-4.132666666666666,0,2024,-25.25779,3.925
2,8.974,163,-0.8456666666666667,0,2024,-11.13575,25.552
38,21.47333333333333,159,42.48,1,2023,-38.14058,64.995
41,21.69333333333333,195,-1.134,1,2023,-46.84811,12.640999999999998
34,20.653333333333332,98,106.16666666666669,1,2024,10.90077,27.397
18,11.69,118,603.4666666666666,1,2024,186.9767,52.885
13,17.376666666666665,161,309.40000000000003,1,2023,18.37379,55.978
17,16.37,159,559.177,0,2024,81.97491,137.87
34,15.145,138,282.13733333333334,0,2023,18.61881,70.17699999999999
27,1.9713333333333332,57,391.666,0,2023,69.71106999999999,64.742
42,7.433666666666667,93,-0.5536666666666666,1,2024,-47.13617,20.466
22,17.314333333333334,121,765.8003333333332,0,2023,122.7796,220.79
25,14.213333333333331,200,177.26666666666665,1,2023,-36.9879,104.73
13,16.363333333333333,135,292.31466666666665,0,2024,21.09955,49.17
25,15.083333333333334,118,452.1666666666667,1,2024,156.8867,37.566
43,17.826666666666668,203,-1.8986666666666665,1,2023,-40.66769,11.249
47,14.534333333333334,210,-1.517,0,2023,-3.0871299999999997,2.4499
35,24.237333333333336,122,211.87299999999996,0,2024,-32.38319,62.34
33,18.173333333333336,130,452.1666666666667,1,2024,123.4051,126.5
3,7.972,136,-1.5969999999999998,1,2023,-27.83805,1.5779
27,23.63,175,793.5666666666666,1,2023,212.9124,305.64
37,12.38,139,69.45666666666666,1,2024,-1.03731,19.086
21,16.966666666666665,157,240.9666666666667,1,2023,40.04842,39.959
10,13.417333333333334,136,49.03766666666667,0,2024,-58.235969999999995,23.666
18,12.023333333333332,162,619.0333333333334,1,2024,181.689,94.525
12,13.284,166,61.895999999999994,0,2024,-6.038930000000001,15.601
32,24.990666666666662,177,566.4193333333333,0,2023,49.69638,192.45
36,15.339999999999998,129,199.7,1,2024,29.1287,40.305
32,22.055333333333333,133,542.5033333333333,0,2024,45.1688,112.18
17,2.512,109,155.0,1,2024,52.16063,39.412
40,13.376666666666669,166,14.899,1,2024,-14.15866,4.2544
27,11.926666666666668,155,266.53333333333336,1,2024,73.94495,67.889
40,15.43,181,9.816666666666666,1,2023,-45.02325,17.378
21,18.739333333333335,166,614.1576666666666,0,2024,88.80338,155.04
20,11.269666666666668,145,367.13000000000005,0,2023,58.40424,70.12100000000001
6,10.27,127,-0.719,1,2024,-9.13536,0.6030399999999999
14,16.616666666666664,204,313.8666666666667,1,2023,5.98832,56.382
13,14.486,139,163.48333333333335,0,2024,16.58523,33.015
43,14.393333333333333,130,-2.5266666666666664,1,2024,-19.75295,3.3053
45,8.259666666666666,143,-4.826333333333333,0,2023,-28.82642,5.8428
15,14.191333333333333,149,446.95266666666674,0,2024,75.54233,107.71
17,11.581666666666669,163,252.112,0,2024,35.747659999999996,65.91199999999999
11,11.443333333333332,139,78.14666666666666,1,2024,16.08592,13.114
24,16.19,183,476.23333333333335,1,2023,124.2141,181.05
41,11.889,162,-1.4313333333333331,0,2024,-24.78585,26.764
27,22.43766666666666,131,844.828,0,2024,117.097,235.76
7,6.159,165,-0.8656666666666667,1,2024,-33.562979999999996,-2.2118
37,21.41033333333333,204,23.774,0,2023,-18.9595,34.455
25,16.543333333333333,158,841.8333333333334,1,2024,200.6066,149.99
21,19.982666666666667,104,494.2173333333334,0,2024,64.61355999999999,143.43
9,2.0313333333333334,63,-0.7523333333333334,0,2023,-9.50919,6.0717
39,13.996666666666668,133,7.016333333333333,1,2023,-51.83205,71.891
