year,month,day,30min,location,incomingShortwaveRadiation,H_orig,LE_orig
2023,6,9,10,1,87.08999999999999,-26.49562,23.211
2023,7,31,44,1,-0.0116666666666666,40.94149,69.859
2024,4,2,18,1,316.5,52.004,49.585
2024,4,13,7,1,-1.769,-43.62899,-2.0695
2024,6,13,22,1,496.9,184.8678,132.19
2024,5,15,32,0,491.58566666666667,6.541519999999999,131.73
2024,4,14,32,0,327.29200000000003,16.49396,119.97
2024,6,14,13,1,88.68666666666667,-1.21895,5.1487
2024,6,3,21,1,387.7,97.24252,48.882
2023,5,10,34,0,146.26233333333332,16.79516,48.931999999999995
2023,5,26,23,1,842.2333333333332,417.3102,163.7
2023,6,1,42,0,-1.522,-14.21729,19.04
2024,5,2,0,1,-2.385666666666667,-40.79828,15.407
2023,7,1,39,0,23.93733333333333,-7.27183,23.241999999999997
2024,5,13,24,0,883.1403333333334,100.34,199.4
2023,5,10,27,1,341.8,136.6083,110.2
2024,5,13,8,1,-0.3403333333333334,-40.91854,0.62664
2024,4,7,18,0,275.8036666666667,-5.04108,75.41199999999999
2023,7,10,12,1,106.63333333333333,7.0099,0.23481
2023,6,27,11,1,180.3,9.64101,25.009
2023,5,8,6,0,-3.267333333333333,-13.72814,2.6487
2023,7,26,39,0,17.137666666666664,-20.2021,13.786
2023,2,28,34,0,60.24733333333333,-16.40185,10.618
2024,5,13,29,1,663.7666666666668,192.3801,83.29899999999999
2024,5,17,7,0,-2.8366666666666664,-50.24603,26.162
2023,5,5,15,0,327.1613333333334,50.05329,68.994
2023,6,21,7,1,-0.3196666666666666,-46.79067,23.991
2023,5,21,26,1,588.2666666666667,107.1905,329.76
2024,5,29,19,0,142.89266666666666,15.463770000000002,56.692
2023,5,11,22,1,163.63333333333335,23.70114,102.35
2023,3,17,0,0,-4.055,-25.34163,5.5797
2024,5,30,34,1,150.0,-4.48646,49.341
2023,5,18,35,1,264.3,99.78377,38.573
2023,5,13,17,1,563.4666666666667,199.3215,77.02
2023,5,25,15,0,220.69000000000003,33.963359999999994,31.73
2024,5,21,27,1,403.76666666666665,57.78613000000001,154.01
2024,5,23,23,0,676.3403333333333,106.4234,214.0
2023,6,14,47,1,-2.2586666666666666,-50.01018,11.015
2023,7,24,36,1,97.86666666666667,-9.8207,72.619
2024,6,30,2,0,-1.4843333333333335,-31.39425,18.01
2023,7,23,38,0,21.781333333333333,-21.76764,34.122
2023,6,8,6,1,-0.9083333333333332,-43.21915,44.15
2023,6,8,17,0,171.14700000000002,19.7789,39.939
2024,5,17,1,1,-1.9670000000000003,-126.4374,97.333
2023,7,24,22,1,587.6666666666666,115.0726,165.46
2024,4,8,18,1,477.4666666666667,120.3969,19.036
2023,3,15,22,0,238.75533333333337,40.9968,54.222
2024,4,2,32,1,65.16666666666667,21.64747,113.08
2024,4,9,38,1,0.0873333333333333,-21.59573,6.7559
2024,6,6,14,0,432.23566666666665,45.30409,122.69
2023,7,27,7,1,-1.183,-30.62029,3.9654
2024,5,16,24,0,225.45400000000004,14.14421,60.685
2024,6,9,37,0,149.51533333333336,-20.35273,59.02
2023,7,21,18,1,202.16666666666663,17.431929999999998,44.089
2023,7,18,19,0,752.5003333333334,94.44949,150.66
2023,2,28,21,0,491.82266666666663,101.517,60.463
2023,3,17,19,0,471.38966666666664,84.47816,64.956
2023,6,6,29,1,148.9,3.66942,19.386
2023,6,13,6,1,-2.9570000000000003,-31.23445,4.3535
2023,7,29,46,1,-1.587,-30.51694,15.045
2024,6,15,47,1,-1.49,-45.00455,4.1948
2024,4,8,42,0,-2.4619999999999997,-25.46151,17.322
2024,6,25,21,0,859.6736666666667,97.92873,162.79
2023,7,15,42,1,-1.1583333333333334,-89.38819000000001,58.777
2023,6,28,8,1,11.376,-44.35642,2.3537
2024,6,12,19,0,180.146,24.06542,50.254
2023,5,23,46,0,-5.450666666666666,-31.72608,9.1611
2024,4,28,21,0,515.0266666666666,62.196169999999995,161.8
2023,6,8,31,0,632.2266666666667,79.05813,146.71
2023,6,18,40,1,10.813666666666668,-44.796409999999995,55.267
2024,4,30,4,1,-2.289,-34.55827,3.1116
2024,6,1,40,1,3.9586666666666672,-45.78425,52.799
2023,5,26,18,0,719.4490000000001,104.4282,66.568
2023,7,2,5,0,-2.328,-8.49052,4.5888
2023,2,16,39,0,-1.022,-11.3967,3.6617
2024,6,14,26,1,547.0666666666666,116.0493,65.944
2023,5,15,24,1,658.7333333333333,243.1733,101.64
2023,5,27,26,1,857.6666666666666,365.2831,147.63
2023,7,2,31,1,411.3,102.4471,101.25
2023,3,4,28,0,70.14366666666668,14.2343,13.55
2024,5,31,6,1,-0.3193333333333333,-7.92669,-11.89
2023,7,30,38,0,29.625,-20.719620000000003,41.288999999999994
2023,3,13,41,0,-2.5826666666666664,-27.84122,2.6717
2024,5,12,17,1,582.6666666666666,187.139,65.417
2024,4,6,5,0,-1.2583333333333335,-17.90154,7.5859
2023,6,15,19,0,790.3683333333333,99.63456,69.583
2024,4,22,47,1,-2.8866666666666667,-8.616530000000001,1.5682
2023,6,4,33,0,483.363,38.81562,62.993
2023,3,13,45,0,-3.592333333333334,-35.2895,-0.8129
2023,6,17,16,0,560.555,59.818169999999995,140.1
2023,7,3,36,0,121.99566666666668,-14.29498,65.657
2024,5,16,18,1,348.3,126.0985,149.32
2023,5,13,19,1,747.2666666666668,315.3128,72.189
2024,5,26,26,0,842.2383333333333,85.13728,209.4
2024,5,19,5,1,0.305,-11.09828,21.257
2023,7,16,41,1,-1.7383333333333333,-45.54213,7.2994
2024,5,16,20,1,652.1,227.1777,149.11
2023,7,31,40,1,-0.3656666666666666,-20.67731,13.591
2023,7,3,20,1,366.3666666666666,75.20804,113.23
2023,5,18,20,1,687.7000000000002,280.7056,44.395
2024,6,25,41,1,1.5683333333333336,-88.1078,33.965
2023,5,4,30,0,711.6823333333333,73.42548000000001,133.44
2024,4,2,46,0,-1.194,-22.99021,21.926
2023,6,12,41,1,-0.6673333333333332,-94.45653,38.887
2024,5,18,0,1,-1.133,-47.34468,1.97
2024,5,3,28,1,139.16666666666666,29.94777,26.651
2023,5,23,18,0,37.294,-3.62431,21.705
2024,6,25,29,1,737.5666666666666,217.3006,280.79
2023,2,22,20,0,278.32533333333333,38.97683,30.753
2024,4,7,33,1,202.7,75.45335,42.114
2024,5,11,37,1,138.13333333333333,11.146,25.641
2023,3,4,6,0,-0.7060000000000001,-5.61169,4.0365
2023,7,24,6,1,-0.9513333333333333,-45.2023,20.542
2023,7,26,25,1,704.2333333333332,196.7575,155.27
2024,5,8,38,0,18.876333333333335,-32.02738,30.12
2024,6,30,16,1,147.23333333333332,12.35268,47.891000000000005
2023,6,4,13,0,318.5506666666667,46.777,50.784
2024,5,2,18,1,602.8000000000001,249.3153,86.11
2023,7,2,29,1,505.7333333333333,114.6385,213.45
2023,3,18,13,0,7.790333333333334,-15.68464,2.2826
2024,4,8,38,1,-1.4286666666666663,-20.46837,3.1754
2023,6,16,24,1,521.9666666666667,127.3073,209.24
2024,4,24,16,1,126.73333333333336,17.30126,14.383
2023,3,2,23,0,565.0186666666667,120.3995,56.868
2023,7,4,22,1,598.5333333333333,164.7625,141.06
2023,5,27,22,0,869.3546666666666,151.8707,184.47
2023,5,21,20,0,471.6110000000001,53.14771999999999,99.338
2024,6,16,17,1,491.4666666666667,118.7296,81.518
2023,6,12,15,1,478.0,86.48323,128.53
2024,5,8,34,1,365.9666666666667,73.49389000000001,38.17
2023,6,16,5,1,-2.248,-26.34568,3.263
2023,5,11,18,1,136.13333333333335,9.31168,39.169
2023,5,16,2,0,-3.78,-23.55898,4.6929
2024,4,10,24,0,292.3186666666667,52.26303,77.97
2023,6,24,17,1,631.0,183.7848,128.3
2024,4,22,13,0,31.749666666666663,-4.32782,8.0929
2023,7,6,0,1,-2.2173333333333334,-50.53295,0.26887
2024,4,12,17,1,497.6333333333334,167.96,22.804
2023,3,13,25,0,112.50866666666668,-16.81983,43.354
2023,5,1,18,0,550.9263333333333,76.91322,134.05
2024,5,3,31,1,59.72,5.359319999999999,22.288
2023,2,16,47,0,-1.075,-18.64034,9.1722
2023,5,1,23,0,634.7996666666667,82.79693,178.02
2023,2,25,40,0,-4.8853333333333335,-36.99907,2.4676
2023,3,11,2,0,-0.8569999999999999,-7.75652,17.089000000000002
2023,5,28,22,1,861.6666666666666,315.4416,171.4
2024,5,1,36,0,135.09533333333334,-34.64652,41.19
2024,5,14,24,0,908.2760000000002,123.5074,225.15
2023,6,11,24,1,903.3333333333334,309.1155,219.03
2024,5,24,33,1,95.66666666666669,-1.739,10.759
2023,6,20,14,1,58.21,7.273630000000001,16.56
2023,7,13,23,1,852.6,251.5023,244.08
2024,5,8,11,1,90.44333333333334,-14.99801,13.802
2023,3,14,22,0,244.1386666666667,46.11808,74.138
2024,5,18,45,1,-1.3266666666666669,-3.84922,9.666
2023,6,7,31,0,563.3053333333334,83.76165999999999,142.2
2024,4,6,22,1,592.9333333333334,199.7888,48.49
2023,5,23,4,1,-0.1663333333333333,-29.41538,14.44
2023,5,21,19,0,653.3506666666666,68.88475,119.83
2023,3,17,24,0,502.3633333333334,75.07789,81.484
2023,7,24,9,1,8.881666666666666,-26.82453,7.4574
2024,5,2,21,0,793.0169999999999,106.9964,176.45
2024,6,15,11,1,7.385666666666666,-6.31617,7.6302
2024,6,27,22,0,852.8629999999999,90.47679,227.91
2024,5,3,41,1,-0.5663333333333332,-12.68182,14.556
2024,6,1,46,1,-0.8286666666666668,-25.02414,-11.082
2023,2,20,25,0,262.48966666666666,35.96047,71.63
2023,6,5,43,1,-2.424,-34.68112,3.8523
2023,5,18,19,0,670.8046666666667,114.9871,110.07
2023,2,20,9,0,-1.5766666666666669,-21.95683,15.599
2024,4,7,44,1,-1.6683333333333332,-23.12315,1.9013
2023,6,8,3,1,0.4746666666666666,-56.23498000000001,42.54600000000001
2023,5,2,15,0,147.859,12.30932,44.603
2024,4,21,30,0,394.9393333333333,63.34961,91.656
2024,4,3,38,0,-0.299,-7.28543,6.6417
2023,5,21,31,1,548.5000000000001,171.2531,171.68
2023,7,29,2,1,-1.2496666666666667,-46.29842,8.8977
2023,2,16,25,0,256.372,51.9651,30.423
2024,4,25,26,0,566.979,102.797,170.47
2023,7,23,35,1,86.12333333333333,-8.52181,25.344
2024,5,12,15,0,449.7863333333333,71.08337,73.09100000000001
2024,6,14,18,1,295.3666666666666,34.77013,20.058
2023,6,1,30,0,726.4676666666666,137.3945,92.842
2024,5,6,15,0,130.825,18.62937,29.391
2024,6,26,46,0,-1.582,-7.237589999999999,4.536
2023,6,7,16,1,202.6,22.267,76.278
2024,6,19,31,0,332.35066666666665,43.13689,74.457
2024,5,21,26,0,515.828,42.75878,135.11
2023,6,18,1,0,-3.939,-24.25615,2.6475
2023,2,26,7,0,-2.178,-8.70539,2.8923
2023,4,27,18,0,532.0113333333334,94.99139,81.2
2023,6,13,35,1,316.0333333333333,54.813030000000005,56.944
2024,6,6,24,1,782.2333333333332,207.8353,137.48
2023,5,22,34,1,230.7,45.12567,50.599
2024,5,8,19,1,725.3666666666667,283.998,88.25299999999999
2023,7,14,1,1,-2.072333333333334,-48.40691,12.548
2023,7,25,16,1,125.6,3.51957,36.568000000000005
2024,5,21,20,1,691.9666666666666,175.2935,172.24
2024,4,30,27,1,748.8000000000001,338.8112,116.71
2024,6,4,3,0,-1.282,-1.2334200000000002,3.0598
2024,5,30,24,0,508.8656666666667,58.8042,100.76
2024,5,1,47,1,-2.322,-58.20194,19.195
2023,6,25,13,0,298.1206666666667,32.797959999999996,49.632
2023,6,18,23,1,832.8333333333334,229.0901,330.28
2024,5,3,23,1,227.4,81.23015,28.232
2023,3,15,33,0,209.65366666666668,24.26423,12.29
2024,6,28,47,0,-4.656,-14.46107,1.8966
2024,6,30,31,1,558.1333333333333,96.23382,187.43
2023,2,20,39,0,-0.5936666666666666,-9.68689,9.4306
2024,4,2,22,1,206.0666666666667,78.16759,73.243
2024,6,10,31,1,120.36666666666667,-2.54588,76.455
2024,6,29,32,1,484.1,120.3617,114.46
2024,6,26,4,1,-2.214,-62.371480000000005,5.6963
2024,6,9,19,1,719.5666666666666,269.4415,147.26
2024,5,5,13,0,145.26466666666667,6.91322,40.671
2023,5,19,5,1,-1.6689999999999998,-60.74426,6.134
2023,5,20,29,1,274.93333333333334,133.5301,39.306
2023,6,8,35,1,298.43333333333334,28.555640000000004,128.69
2023,3,13,42,0,-2.392,-31.472609999999996,4.9075
2024,4,20,0,0,-0.366,-19.6696,26.448
2023,6,4,26,1,868.6666666666666,274.4706,94.854
2023,6,29,39,1,10.313333333333333,-8.160219999999999,16.717
2023,7,17,16,1,496.3333333333333,90.5368,105.56
2024,5,7,36,1,87.38333333333333,7.7726,16.787
2023,7,23,42,0,-2.292333333333333,-28.23677,21.921
2023,5,4,34,0,273.8773333333333,-4.67462,57.328
2023,7,28,29,1,276.6666666666667,28.30967,81.09100000000001
2023,6,16,0,1,-1.704,-12.2597,1.9394
2023,5,7,46,0,-3.3350000000000004,-27.299459999999996,8.8094
2024,5,6,14,1,140.13333333333333,26.08315,31.212
2024,5,5,12,1,47.93000000000001,-27.99823,82.818
2023,6,11,15,1,478.5333333333333,125.0503,125.7
2023,6,16,31,0,225.629,22.088279999999997,60.568000000000005
2023,7,19,16,0,484.0833333333334,75.72561999999999,95.678
2024,6,10,43,0,-1.2856666666666667,-29.24057,53.604
2024,4,1,0,1,-2.2746666666666666,-17.77253,0.64275
2023,7,10,13,1,97.2,3.87094,7.5979
2023,5,16,34,1,300.06666666666666,117.385,67.26
2023,6,15,30,1,452.5,102.0312,120.76
2024,6,25,44,1,-2.3113333333333332,-102.9818,64.02199999999999
2024,4,2,17,0,126.59366666666666,9.43831,51.272
2024,6,30,45,1,-1.476,-14.345,11.912
2024,5,26,38,1,89.81,-13.72216,19.607
2023,4,27,31,0,566.401,69.15086,91.278
2024,5,9,25,0,913.2836666666668,95.95626,163.53
2023,6,6,14,0,233.59966666666665,16.76099,27.682
2024,5,27,32,0,83.395,-3.0478099999999997,27.18
2023,5,22,0,0,-2.715333333333333,-29.05158,14.044
2023,6,15,22,1,705.1333333333333,187.8172,149.13
2023,5,3,28,0,776.584,113.5218,131.26
2024,4,14,3,0,-4.17,-22.4706,2.968
2023,7,16,38,0,53.38733333333332,-21.14544,23.775
2023,5,17,43,1,-2.27,-50.51505,2.3689
2023,6,25,19,0,742.3939999999999,82.22034000000001,154.22
2023,7,30,14,0,330.72166666666664,12.31243,80.768
2023,6,24,21,0,850.5566666666667,109.3046,189.31
2023,5,6,26,0,923.232,154.8269,268.74
2023,6,3,37,1,154.5666666666667,29.53541,78.59899999999999
2023,6,18,18,1,673.5000000000001,171.7218,103.56
2023,7,17,18,0,617.8503333333333,83.44245,170.47
2023,6,6,42,1,-0.7683333333333334,-21.09216,3.1852
2023,6,7,37,0,95.76733333333334,-6.43997,19.97
2023,5,19,43,1,-2.2803333333333335,-74.55445,21.776
2024,6,23,6,1,-2.429,-28.41027,0.8684200000000001
2023,5,8,36,1,133.22,33.326879999999996,18.237
2023,6,3,10,1,96.25,-26.789690000000004,34.623000000000005
2024,5,11,26,1,840.9333333333334,302.5338,163.86
2023,6,10,25,1,853.3333333333334,255.4398,169.16
2023,2,17,16,0,24.31233333333333,-18.19727,6.4509
2023,7,31,28,1,204.5666666666667,-13.232870000000002,76.426
2024,6,16,29,0,439.2963333333333,28.028640000000003,113.34
2024,5,5,7,1,0.122,-21.78488,10.522
2023,6,10,38,1,87.41333333333334,8.98378,34.626
2024,5,19,18,0,185.48933333333332,15.86369,44.71
2024,4,21,16,1,259.23333333333335,105.7224,48.23
2024,5,11,41,1,-2.863999999999999,-41.3546,38.712
2024,4,28,21,1,537.5666666666667,183.0851,36.649
2024,6,14,27,1,286.76666666666665,57.57435,62.147
2023,5,28,21,1,832.0,284.3144,111.76
2023,7,8,3,1,-2.8200000000000003,-57.65459,13.253
2023,7,12,39,1,36.20666666666667,-28.76097,14.503
2024,5,9,0,0,-4.424333333333333,-15.56402,2.3841
2023,7,4,33,1,282.7,21.15601,113.03
2024,5,2,5,0,-4.4976666666666665,-51.77728,11.96
2023,3,19,23,0,302.40899999999993,21.53319,66.462
2023,7,4,27,0,758.5533333333334,104.0318,232.49
2024,4,14,13,1,55.43666666666667,18.30406,5.2792
2023,5,27,20,1,787.0,289.6537,90.967
2023,7,28,38,0,58.072,-20.46173,20.961
2023,7,1,27,1,173.83333333333334,32.84153,55.397
2024,4,28,17,1,161.96666666666667,18.61056,40.216
2023,6,2,1,0,-1.13,-2.6535599999999997,7.1555
2024,5,11,26,0,541.5169999999999,116.4444,187.2
2024,4,26,8,1,-1.958,-49.72307,9.057
2024,5,11,47,1,-2.352,-42.44619,17.174
2023,5,7,36,0,99.83466666666668,-6.61618,25.886999999999997
2024,4,14,45,1,-0.713,-5.35013,2.5958
2023,5,11,18,0,136.71233333333333,13.30264,45.265
2024,6,15,7,0,-0.985,-13.5271,5.6594
2024,4,8,40,1,-2.5923333333333334,-13.39342,3.3013
2023,2,28,29,0,436.523,96.52344,48.501999999999995
2023,7,8,29,0,777.9603333333333,50.27578,213.76
2024,5,31,43,1,-0.3656666666666666,-6.693689999999999,3.3555
2024,5,16,5,0,-4.027,-56.36699,22.827
2023,5,27,35,0,297.5833333333333,10.89927,57.066
2023,3,15,16,0,47.812000000000005,-5.08071,4.2903
2023,5,13,42,1,-2.4346666666666668,-54.2901,34.411
2024,5,16,6,0,-3.764333333333333,-52.24934,22.941999999999997
2023,7,12,45,1,-2.473333333333333,-38.441959999999995,1.1499
2023,7,14,21,0,819.6923333333334,100.0128,193.94
2023,5,7,2,0,-1.5696666666666663,-8.91963,11.63
2023,7,1,13,0,174.83366666666666,-4.39417,50.505
2024,6,6,22,1,761.1333333333333,249.8041,138.25
2023,5,23,12,0,35.49466666666667,-11.97826,32.649
2023,5,9,15,0,426.5306666666667,51.30582,82.06299999999999
2024,5,24,12,1,138.89999999999998,27.19017,33.934
2023,7,12,37,0,184.843,-21.75093,83.285
2024,5,29,27,0,207.748,17.81319,56.32
2023,3,1,29,0,440.76933333333335,90.825,50.555
2024,5,21,6,1,-2.0516666666666667,-63.325759999999995,5.9107
2024,5,30,23,0,455.875,49.53739,85.007
2024,5,6,13,1,85.62666666666667,10.48415,33.275999999999996
2023,5,28,4,1,-3.082333333333333,-24.20245,3.2166
2024,6,1,43,1,-0.97,-58.0596,40.707
2023,6,21,35,0,49.48566666666667,-22.93623,121.18
2024,6,16,11,1,95.96666666666664,-11.28219,10.686
2023,6,17,29,1,516.2666666666667,156.4326,107.91
2024,6,14,25,0,388.6233333333333,22.1563,108.42
2023,6,1,29,1,707.0666666666666,249.7833,63.343
2024,6,14,8,1,4.454666666666667,-15.01357,4.9181
2023,7,9,30,1,623.3666666666667,134.9699,157.66
2023,6,2,32,1,226.4333333333333,62.34711,117.6
2024,5,10,16,0,507.9923333333333,64.98414,101.43
2023,3,14,35,0,37.506,-19.78209,91.062
2024,6,8,39,1,39.20333333333334,-16.64218,14.831
2023,7,4,25,0,928.3316666666666,131.9429,274.85
2023,5,29,0,1,-2.2576666666666667,-48.80295,7.6711
2023,6,17,28,0,661.9989999999999,157.2231,118.55
2023,6,27,4,1,-2.7846666666666664,-56.077290000000005,3.9256
2024,5,24,36,1,79.85666666666667,-5.42015,24.841
2023,5,30,41,1,-1.6623333333333334,-50.01778,2.0938
2023,3,4,16,0,56.225,4.86517,16.362000000000002
2024,4,6,27,0,742.6653333333333,46.64186,183.03
2023,5,18,16,1,484.0,237.3194,63.675
2023,5,24,17,1,268.06666666666666,64.6239,19.811
2023,6,9,0,1,-2.473666666666667,-28.276909999999997,12.055
2023,5,27,35,1,279.43333333333334,60.45768,60.136
2024,4,12,32,0,94.89166666666668,-10.10638,44.618
2023,6,27,21,1,750.6666666666666,234.6621,182.21
2024,5,16,27,0,199.11266666666668,14.21691,72.17699999999999
2023,5,12,3,1,-0.815,-33.65834,6.8275
2024,6,18,13,1,284.3,21.2666,19.917
2023,6,20,29,1,491.0,77.8849,86.59100000000001
2023,7,25,33,1,228.4333333333333,17.51456,55.473
2023,5,16,24,1,716.7666666666668,243.0574,60.198
2024,6,17,15,0,187.82033333333337,12.31562,61.108
2023,5,24,29,1,346.0,132.8306,65.325
2023,5,27,47,1,-2.834333333333334,-83.74673,15.574000000000002
2023,3,2,38,0,-5.439333333333334,-25.1934,4.5223
2024,5,17,11,0,94.936,-26.149520000000003,29.798
2023,7,11,9,1,28.396666666666665,-9.47586,1.686
2023,7,8,21,0,706.067,83.5387,183.51
2023,6,22,24,1,670.8333333333334,160.3483,205.07
2024,5,9,26,1,613.3666666666667,141.2629,96.818
2023,6,5,27,0,836.1526666666667,96.55985,176.33
2024,5,24,30,1,124.92666666666668,13.68086,113.42
2024,4,28,27,0,412.5793333333333,30.91617,115.8
2024,5,11,45,1,-2.403,-49.167359999999995,16.559
2023,7,12,7,0,-2.225,-26.6962,15.586
2023,6,21,21,0,352.27233333333334,44.49267,123.74
2023,7,13,17,0,637.6823333333333,93.12219,147.53
2023,6,24,29,1,633.3333333333334,145.3415,252.28
2023,5,5,25,0,588.626,79.67863,129.24
2024,4,12,16,0,411.5536666666667,63.0702,91.254
2024,5,12,41,1,-2.276666666666667,-45.13462,10.488
2023,5,4,29,0,504.47333333333336,37.81392,105.7
2024,5,18,22,0,508.6820000000001,77.7916,91.705
2024,5,21,17,0,579.5413333333335,76.27311999999999,118.5
2024,5,17,32,1,227.0666666666667,26.0183,202.52
2024,6,15,40,1,15.73,-47.61927,14.31
2023,7,7,29,1,751.3333333333334,190.3058,159.87
2024,6,25,24,1,878.3333333333334,232.013,272.88
2024,5,12,43,1,-2.2613333333333334,-53.76375,2.1436
2024,4,14,44,1,-1.2166666666666668,-11.05032,5.7338
2023,5,17,18,1,322.0,134.0369,38.736999999999995
2023,5,11,30,1,202.0,21.43839,50.471
2023,5,13,11,1,71.78333333333333,-31.026390000000003,7.5215
2023,5,21,23,0,371.347,16.1243,100.75
2023,7,3,3,1,-1.4509999999999998,-36.43528,4.8478
2024,5,30,41,1,0.0236666666666666,-13.47196,14.576
2023,5,1,16,0,355.9256666666667,44.2613,64.484
2024,4,12,13,1,62.31,0.79656,4.986
2023,7,5,29,1,465.3,157.8659,131.45
2024,4,23,1,1,-2.5523333333333333,-9.66301,2.2137
2024,4,27,45,1,-2.2583333333333333,-55.86393,8.747
2024,6,17,5,1,-1.4173333333333336,-12.82602,2.557
2024,6,1,23,0,681.549,80.59003,195.34
2024,5,10,34,1,200.0333333333333,25.06149,45.99
2023,5,28,44,1,-2.6040000000000005,-63.466159999999995,8.1772
2024,4,18,25,1,386.73333333333335,131.5997,43.277
2024,5,28,33,0,464.56200000000007,45.866609999999994,107.56
2024,5,21,47,0,-1.405333333333333,-19.53705,76.279
2023,5,21,11,1,84.25,-7.12447,3.2524
2023,6,1,39,1,19.323333333333338,-7.32293,7.1166
2023,3,21,9,0,-2.361666666666667,-8.29477,6.7574
2024,4,11,1,1,-2.6809999999999996,-45.57706,9.4968
2024,4,28,39,0,-1.292,-43.34524,30.38
2023,5,19,25,1,782.7666666666668,351.5742,142.8
2023,6,19,17,1,374.4,34.18575,59.04
2023,7,29,27,0,646.061,65.40431,239.91
2023,5,3,31,0,591.2443333333334,79.09671999999999,97.545
2023,5,26,8,1,3.3153333333333332,-29.38801,-4.8641
2023,4,28,24,0,114.64166666666668,9.77519,32.163000000000004
2024,4,11,47,1,-0.432,-7.12675,-5.9235
2023,5,13,17,0,564.6623333333333,67.19167,108.39
2023,6,14,43,1,-2.3089999999999997,-25.02191,4.1948
2024,5,11,25,1,881.0,297.0561,189.5
2023,7,14,10,1,67.05,-35.46544,6.5547
2024,4,21,26,1,332.8,148.4006,34.814
2023,7,17,37,0,51.77133333333333,-21.14091,41.65
2024,4,22,20,0,739.6523333333333,169.8456,130.51
2023,5,20,26,0,401.9843333333333,54.4199,100.29
2024,4,28,6,1,-1.4263333333333332,-39.21001,10.015
2024,4,14,40,1,-1.4513333333333334,-10.73339,3.7523
2024,5,19,25,1,660.3666666666667,62.34853,217.68
2023,4,28,4,0,-2.4933333333333336,-17.77916,11.633
2023,7,4,30,0,390.8123333333333,24.41256,150.02
2024,6,6,30,1,272.59999999999997,48.63083,84.71799999999999
2024,6,1,22,0,705.6383333333333,105.0802,189.28
2024,6,13,6,1,-1.926,-30.69111,0.56129
2024,6,29,37,1,128.66666666666666,-7.09448,63.126999999999995
2024,6,3,21,0,347.55833333333334,60.24737,92.474
2024,5,12,31,0,619.195,76.00355,145.57
2024,4,15,16,0,194.119,30.000629999999997,49.119
2024,4,25,46,1,-2.2136666666666667,-30.4796,4.5724
2023,6,30,20,1,127.06666666666666,15.326620000000002,42.81100000000001
2023,5,31,17,0,649.944,96.96277,90.198
2024,6,8,21,1,835.1333333333333,253.1813,146.4
2024,5,8,0,1,-1.875,-51.84092,3.8328
2024,5,3,45,1,-0.6499999999999999,-16.484679999999997,7.3832
2024,4,21,29,0,478.7639999999999,79.93127,91.622
2023,6,28,27,0,801.3766666666667,115.9498,152.43
2023,2,21,45,0,-0.7479999999999999,-1.7607700000000002,1.5446
2023,7,30,29,1,409.9,39.98235,150.81
2023,5,22,28,1,744.0333333333333,237.0903,147.11
2024,6,28,32,0,616.0976666666667,71.28034,154.18
2023,5,9,30,0,390.4663333333333,9.30648,105.47
2023,5,22,46,1,-1.353,-44.28014,21.395
2023,6,17,46,0,-4.164666666666666,-22.46081,0.89338
