year,month,day,30min,location,netRadiation,incomingShortwaveRadiation,soilHeatflux,airPressure,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,day_of_year,H_orig,LE_orig
2023,5,20,32,0,161.80633333333336,310.10033333333337,15.433,991.8053333333334,5.388152033372613,12.931418323531418,3.0519999999999996,70.58800000000001,140,32.10133,74.579
2024,6,20,35,1,74.16300000000001,119.7,-8.051412643699024,961.6666666666666,4.123819389537045,15.291526135590294,3.5336666666666665,78.76,172,14.9391,49.794
2023,5,22,9,0,-36.659,18.319666666666667,-3.949666666666667,985.9236666666666,3.745888017760567,14.737720083298179,1.9423333333333332,79.734,142,-33.0589,7.498
2024,5,9,26,0,496.0943333333333,793.346,77.60866666666668,997.2623333333332,14.387484717637788,9.469851522841855,1.671,39.693666666666665,130,96.65045,205.78
2023,7,28,18,0,70.92133333333334,187.84400000000002,19.02266666666667,979.1476666666667,0.5966457910161829,20.170698135756698,1.5643333333333331,97.12700000000001,209,22.902279999999998,66.074
2024,6,23,21,0,435.44233333333335,696.9586666666668,33.52066666666666,991.1543333333333,10.027209358859977,15.404272296954307,1.5303333333333333,60.57166666666666,175,114.506,229.21
2024,6,28,39,1,-61.13833333333338,55.81,-9.434675379008066,961.0,11.428481616348614,11.187247175897985,2.860666666666667,49.46666666666667,180,-20.34458,16.194000000000003
2023,5,10,23,0,246.17033333333336,403.4096666666666,14.746666666666664,982.7876666666667,4.232141363590147,13.485941880109698,1.5193333333333332,76.11399999999999,130,32.40337,280.42
2023,7,15,15,1,298.17333333333335,455.5333333333333,-36.603037382653966,955.0,13.122533760776404,13.716572649319867,3.583,51.10666666666666,196,57.77221,81.783
2024,5,11,46,0,-58.29033333333333,-4.981333333333333,-15.166000000000002,993.3733333333333,4.4339282461928935,11.370485391992435,1.5663333333333334,71.94500000000001,132,-33.6969,5.4725
2024,4,4,43,1,-16.704000000000008,-0.5663333333333334,-2.20972982972526,954.0,1.3624373721177268,10.086616175090066,5.0536666666666665,88.10000000000001,95,-56.514359999999996,14.672
2024,4,1,5,1,-45.12633333333332,-1.4353333333333333,-3.0739608510502836,939.0,2.564835240077956,10.610688253473205,2.49,80.53333333333335,92,-29.152340000000002,5.069
2023,6,15,16,0,259.276,565.1579999999999,0.7066666666666667,991.401,8.53724812279186,12.99137717214583,1.2776666666666667,60.34466666666666,166,96.7609,91.25299999999999
2024,4,17,38,1,-10.13133333333326,1.213,11.56582847683121,952.0,0.3806328729258528,6.756233494433899,2.989333333333333,94.66666666666667,108,-7.0508,-19.149
2024,4,24,28,0,312.00966666666665,511.32633333333337,19.544333333333334,976.493,4.759613842310441,6.684791751261035,2.549,58.411,115,124.8284,116.66
2024,4,9,36,1,-11.63466666666659,20.74666666666667,-3.8972404557841145,958.0,3.1461534529484716,8.118269937486444,4.888999999999999,72.07,100,-9.33014,11.565999999999999
2023,7,20,22,1,375.89433333333324,489.3666666666666,-49.39310017112036,959.0,1.9336679332317974,13.535675532622578,3.106666666666667,87.5,201,34.89237,166.8
2024,5,11,21,0,408.0173333333334,668.011,61.01433333333333,994.3573333333334,9.476327989018804,14.67087410306866,1.3520000000000003,60.756,132,118.87799999999999,173.23
2023,7,5,13,0,-27.715,66.29833333333333,-5.140333333333333,979.6610000000001,3.1704620527866787,15.392686700794709,1.748,82.92066666666666,186,-10.93133,26.274
2023,6,26,9,1,-48.394999999999925,43.416666666666664,-23.657172953489244,959.0,8.952052529217275,14.39097883771173,3.255333333333334,61.65,177,-26.069960000000002,12.198
2024,6,15,23,1,504.42266666666677,688.5666666666666,-4.031176768933063,949.6666666666666,6.386805633354525,10.57832355033909,7.039999999999999,62.35333333333333,167,179.6964,162.88
2023,5,7,25,0,209.987,370.0173333333333,4.365,992.3696666666668,2.4385865369229514,11.206909165180743,3.1596666666666664,82.129,127,69.37876999999999,72.987
2024,4,3,34,0,9.546333333333333,37.909333333333336,10.461333333333334,978.1536666666666,2.285828970926044,10.634785478292274,1.8786666666666667,82.30866666666667,94,-11.49317,24.369
2023,5,27,17,0,292.0943333333333,619.143,4.322333333333333,999.381,5.63255648316167,10.66472125446902,1.4509999999999998,65.43866666666666,147,111.3765,76.385
2023,6,20,26,1,541.0566666666666,703.6333333333333,-19.758441325873005,959.0,8.458831514445087,19.800071095059657,2.0773333333333333,70.06666666666666,171,170.7659,124.75
2024,5,4,25,0,222.42066666666665,405.44800000000004,30.221333333333334,987.4500000000002,8.078520843975388,10.475161888084697,1.6836666666666666,56.458666666666666,125,42.25448,100.42
2024,5,15,42,0,-63.07933333333333,-4.854333333333334,-15.419000000000002,978.6816666666667,12.746049739457376,9.795244100512988,3.8153333333333332,43.45466666666667,136,-69.32735,30.671
2023,5,19,45,1,-76.19200000000001,-2.1413333333333333,-32.14217517215614,967.0,4.645745479998917,8.60005991821126,3.285666666666667,64.92666666666666,139,-60.120819999999995,10.236
2024,4,10,47,1,-93.2803333333334,-2.5516666666666663,6.147182904174947,973.0,3.679812092389626,7.465504694252352,2.8266666666666667,66.98333333333333,101,-23.42623,2.627
2024,5,25,11,1,105.14133333333331,128.56666666666666,-1.033052773332713,960.0,0.6645607324189644,13.887864065076577,2.2560000000000002,95.43333333333332,146,15.82644,13.626
2023,7,1,25,0,97.05566666666668,155.696,6.792333333333333,977.4716666666667,8.736316237878311,14.202076446778284,2.484666666666667,61.913999999999994,182,-10.07504,86.18700000000001
2024,6,2,8,1,-0.297999999999945,1.3066666666666666,-6.317205510001199,960.0,0.5606422297208695,15.306590686907425,4.591,96.46666666666665,154,-3.8142699999999996,7.1924
2023,2,20,33,0,13.562666666666667,31.555000000000003,5.425666666666667,990.0743333333334,1.6341191921855405,9.07860659898753,3.144,84.746,51,-4.7912,19.56
2024,4,22,0,1,-74.22533333333331,-2.147,11.680909023350713,965.0,1.487468134793703,5.196780523656132,1.532333333333333,77.74666666666667,113,-8.41571,4.0302
2024,5,10,25,0,200.542,385.5083333333334,56.43566666666667,995.1473333333333,13.94194507010434,10.036496382569224,0.9556666666666667,41.85633333333334,131,52.39245,162.13
2023,6,5,46,1,-86.38066666666674,-2.061666666666667,-36.869774422883296,963.0,12.759530277763123,7.878053738459312,2.9736666666666665,38.17333333333334,156,-51.323209999999996,8.5072
2023,5,16,21,0,403.135,654.5353333333334,10.443333333333333,989.2766666666666,5.4084981415807665,8.390803133055066,2.145,60.806000000000004,136,106.3209,145.43
2024,6,29,37,1,43.158000000000015,128.66666666666666,-14.67134713406573,955.3333333333334,10.811339901808715,20.193362999850912,2.1453333333333333,65.13,181,-7.09448,63.126999999999995
2024,6,14,43,0,-41.88433333333333,-3.721666666666667,-11.902999999999999,979.9046666666667,2.998561008453178,13.389406318952519,1.2973333333333334,81.70266666666667,166,-25.46777,3.2295
2024,6,12,2,1,-85.22766666666661,-2.505333333333333,4.638368138639971,959.0,2.0639365977523045,8.502291718385777,3.611666666666667,80.46666666666667,164,-36.024570000000004,3.8529
2024,5,29,27,0,86.01133333333333,207.74800000000002,12.064333333333336,982.4763333333334,4.885629891835752,14.978960907669908,1.9386666666666665,75.40533333333333,150,17.81319,56.32
2023,5,27,41,1,-89.98466666666656,-2.5546666666666664,-36.04930112876497,966.0,6.557570103944917,9.227321424446922,1.6266666666666667,58.45666666666667,147,-50.64745,5.6356
2023,7,31,34,0,48.13133333333334,86.603,1.7816666666666665,978.8409999999999,5.73697831017321,16.801043441594167,2.366333333333333,74.54533333333335,212,-11.54428,49.68600000000001
2024,5,2,44,1,-30.446999999999946,-1.3323333333333334,-13.155070747286937,946.0,5.530727648297056,12.325689640651682,2.1793333333333336,69.02666666666666,123,-24.47877,12.584000000000001
2024,5,31,38,1,-13.14566666666667,56.45333333333334,-5.120930771998892,954.0,3.4051310655534515,13.073967493343716,2.7243333333333335,79.33666666666667,152,-13.303170000000001,6.1369
2024,6,28,4,1,-40.00599999999986,-1.1483333333333332,-11.067968613408377,955.0,5.820014862808613,17.68253539755731,3.926,75.23666666666666,180,-33.433609999999994,21.006
2023,5,1,17,0,191.654,405.2993333333333,0.8370000000000001,988.0883333333335,6.134666580358207,8.002898707996678,1.132,56.60733333333334,121,70.00166999999999,87.271
2023,5,16,1,1,-66.28666666666663,-1.7919999999999998,-25.969593496225933,956.0,1.0655045639544856,10.474256056491178,5.135333333333333,90.76666666666665,136,-24.28345,12.775
2023,5,21,16,0,171.68866666666668,336.54566666666665,5.766666666666666,988.6036666666665,2.902421802659603,14.478390237939244,0.769,83.301,141,31.64525,53.11600000000001
2024,4,12,15,1,183.2500000000001,314.0333333333333,-0.0,974.0,3.1174990275768,10.529804463931157,3.377333333333333,77.15666666666667,103,79.62649,14.370999999999999
2023,3,3,7,0,-5.724,-0.18633333333333332,-6.705333333333333,994.0369999999999,-8.881784197001252e-16,5.435733710459702,0.729,100.0,62,2.66055,-4.4406
2023,5,10,38,1,2.9760000000001128,22.343333333333334,-31.933619515633893,956.0,1.3893518060554122,12.321356806333524,2.77,89.86666666666667,130,-17.65661,27.737
2023,6,6,15,1,209.06433333333337,309.0,-33.58064475589947,963.0,7.5118760558754225,9.684330100268237,1.7013333333333334,56.31666666666666,157,59.609080000000006,98.94
2023,7,6,17,0,292.7593333333333,548.395,31.49333333333333,990.0163333333334,7.063825544911783,13.272313098482403,1.5593333333333332,65.26466666666666,187,100.4862,113.86
2024,5,9,45,1,-90.65733333333338,-2.685,-6.036658843807556,967.0,7.65875946754676,8.57315745413482,1.742,52.81666666666666,130,-10.240260000000001,0.81393
2024,6,8,18,0,393.49966666666666,706.996,47.03133333333333,984.2806666666667,11.772548816386458,12.318615200775461,0.9546666666666667,51.13333333333333,160,87.10688,174.22
2024,6,2,37,1,13.927000000000021,26.08666666666667,-1.4920408367637983,962.3333333333334,1.664435243015964,12.9358739062469,3.2143333333333337,88.60000000000001,154,-4.72029,9.4086
2024,6,14,20,1,598.9173333333333,801.9333333333334,0.9593103337749197,954.0,5.98792730705704,10.61599350001489,4.115,63.936666666666675,166,212.4255,116.13
2024,6,25,29,0,473.87033333333335,789.0946666666667,89.43799999999999,987.3276666666667,20.64475268139787,15.591064100835693,2.5719999999999996,43.026666666666664,177,86.19965,175.52
2023,5,9,18,0,318.19599999999997,656.4446666666668,15.133666666666665,988.532,8.532635065903902,11.09916583731851,2.8586666666666667,56.53666666666666,129,82.88088,123.0
2024,5,11,44,1,-85.231,-2.4603333333333333,-9.36896847652361,965.0,4.878594563586081,10.913144420831534,3.6963333333333335,69.10666666666667,132,-43.58995,12.432
2023,6,5,47,1,-87.36399999999998,-2.496,-36.04611707294027,963.0,12.38778827652757,7.889036706876353,2.9983333333333335,38.906666666666666,156,-61.7973,8.5022
2023,6,8,28,0,551.2056666666666,866.4573333333333,41.62033333333333,987.927,18.32245811260112,13.731292558188372,2.32,42.83833333333334,159,88.41694,178.55
2023,7,5,0,1,-24.87966666666665,-0.8409999999999999,-42.616416267345784,956.0,8.16942597897427,10.212242015417695,3.882333333333334,55.556666666666665,186,-35.14012,22.636
2023,7,1,12,1,64.51966666666675,136.75,-24.100263267467604,952.0,4.3352816726980254,10.956717172797653,3.8723333333333336,71.64999999999999,182,-17.08984,35.482
2023,6,4,13,1,174.4033333333333,326.6333333333334,-31.947947766845367,964.0,7.912887184279166,6.461983563472737,2.1783333333333332,44.953333333333326,155,57.247119999999995,82.704
2024,6,16,2,0,-45.029333333333334,-4.08,-18.483666666666668,980.9706666666667,6.780127676175804,9.234534855831198,0.8853333333333332,57.663000000000004,168,-26.28407,12.845
2023,4,27,44,0,-55.150666666666666,-4.257,-8.168,989.7943333333333,4.19341532505902,6.006894387892249,3.4716666666666662,58.88933333333333,117,-47.72625,20.136
2023,4,25,27,0,212.42500000000004,359.77700000000004,0.7746666666666666,984.0266666666666,4.875162625071685,6.039217664188964,2.2399999999999998,55.33266666666666,115,63.87749,120.82
2024,6,8,37,1,32.54633333333334,166.20000000000002,-11.144137016262112,953.0,11.116435325227247,9.896296056337711,5.151333333333333,47.09666666666667,160,27.37385,79.28399999999999
2023,5,27,29,0,431.396,751.7046666666666,48.032000000000004,995.959,12.291571673856284,11.214372600892142,2.5686666666666667,47.708666666666666,147,96.18202,150.97
2023,2,24,15,0,-14.829,6.587,-7.637666666666667,980.4466666666666,0.2715745850779099,7.007944314437181,1.7966666666666666,96.26933333333334,55,-2.8620400000000004,11.606
2024,6,25,20,0,463.4983333333334,819.6793333333334,40.175333333333334,989.0583333333334,16.86017307087858,14.92388806639582,3.0126666666666666,46.954,177,95.65975,166.15
2024,5,19,22,1,177.93266666666665,215.9,-1.136723182852412,954.0,1.9913600874939945,13.17128017261257,2.2943333333333333,86.86666666666667,140,26.09235,64.375
2023,5,10,3,0,-16.21066666666667,-2.0239999999999996,-7.528333333333333,979.5353333333334,7.521772752398,8.295667372929877,1.498,52.446333333333335,130,-15.738710000000001,12.895999999999999
2024,5,1,0,1,-70.17366666666669,-2.1963333333333335,-14.961468793587786,956.0,9.888162724472377,12.2445599297223,3.6503333333333328,55.32333333333333,122,-61.50192,24.664
2023,5,20,46,1,-60.321333333333314,-1.4366666666666668,-35.02331150413915,962.0,3.654492680896972,12.18181822866668,3.803666666666667,76.92333333333333,140,-48.20066,2.6836
2024,5,26,29,1,516.7133333333334,722.3000000000001,-12.629998802488487,961.0,13.28855923719359,12.058387425815544,3.487333333333334,47.57333333333333,147,204.5006,115.77
2024,6,22,22,1,554.5849999999999,736.0,-2.0305148632425265,957.0,7.489850435350872,12.61713059914811,4.181333333333334,62.75,174,218.2373,194.85
2024,6,6,20,0,368.79033333333336,622.0296666666667,57.449666666666666,988.567,10.582551908207629,10.659447947685967,1.6666666666666667,50.181000000000004,158,79.43254,165.91
2023,5,20,17,0,119.378,217.59433333333334,5.239999999999999,994.2513333333333,4.001344580148462,11.435743086477974,2.297333333333333,74.07966666666665,140,32.241659999999996,58.011
2023,6,10,17,1,430.77999999999986,611.3,-26.35884432080363,962.0,8.826269294830356,13.191698345691071,1.6963333333333335,59.913333333333334,161,188.8908,187.57
2023,2,25,24,0,128.91033333333334,274.088,-6.252,977.2130000000001,0.6438470109714514,6.080871970034561,1.4753333333333334,90.42566666666669,56,56.68805,32.652
2024,4,27,26,1,306.00699999999995,420.5333333333333,-9.976806316455379,953.0,8.870219322505728,8.77376553859836,3.550333333333333,49.72666666666667,118,118.9184,43.51
2023,6,27,29,0,392.97299999999996,625.0886666666667,13.129333333333333,989.252,13.621814309071924,12.2212903252556,2.8176666666666663,47.29033333333333,178,99.31226,173.86
2023,7,15,15,0,190.87733333333335,442.0976666666667,46.36233333333333,981.3739999999999,16.054264807914176,15.036959934347383,1.5313333333333332,48.364000000000004,196,25.807029999999997,114.69
2023,3,14,18,0,70.19766666666668,117.06833333333334,6.879333333333332,963.1096666666667,2.855202009662799,9.692562593918003,3.071333333333333,77.24533333333333,73,-4.54979,46.865
2023,6,13,15,1,316.9466666666667,488.06666666666666,-17.508254601529433,961.0,10.793987737498409,10.19237857001632,1.3373333333333335,48.56666666666666,164,147.4371,114.69
2024,6,21,12,1,48.932999999999936,84.71666666666668,-5.566451566829688,958.0,3.0946459896323653,16.047494152423507,3.084,83.83333333333333,173,-4.24927,5.332
2024,5,18,34,1,84.51333333333338,122.60000000000001,-4.953995653258372,953.0,1.5523310888564712,12.559769718929633,2.7096666666666667,89.0,139,-2.95226,23.165
2024,4,1,39,1,-20.14966666666669,-1.2493333333333334,-0.016629929905871216,943.3333333333334,1.8704570431928582,7.82103022723646,5.7749999999999995,80.7,92,-59.71555,46.632
2024,4,5,40,0,-51.62166666666666,-4.106000000000001,3.321333333333334,983.9083333333333,5.560553878644315,12.287094634663001,2.1670000000000003,68.84433333333334,96,-46.2314,14.535
2023,5,31,30,1,448.99999999999994,636.8666666666667,-37.05676533768321,967.0,13.652965780408797,11.053812685767094,3.0220000000000002,44.74,151,181.8478,126.31
2023,5,28,27,1,593.6143333333334,825.3333333333334,-34.37904675395972,964.0,13.783391150627814,9.286332935448645,2.167666666666667,40.25333333333334,148,318.6054,142.7
2024,5,9,33,1,283.42,452.1666666666667,-8.066312479214897,968.0,13.083277422566745,7.815413950469961,1.8223333333333331,37.39666666666667,130,123.4051,126.5
2024,5,4,35,0,20.253,90.14033333333333,6.959333333333333,984.5690000000001,6.629338750416787,10.593450815506882,1.9336666666666666,61.50833333333333,125,-14.428289999999999,34.766
2024,5,26,28,1,567.4490000000001,776.3333333333334,-11.945917889019888,961.0,13.258189688899066,12.369754297374907,3.0063333333333335,48.26666666666667,147,214.4743,116.09
2023,7,19,20,1,96.71066666666678,145.01666666666665,-47.50169864630403,958.0,9.244609649126355,11.812127840342223,4.3293333333333335,56.09666666666667,200,-73.25265,180.96
2023,2,19,26,0,174.54600000000002,306.724,10.399666666666667,993.2373333333334,1.7004081229522905,7.869292039987855,0.9496666666666668,82.23133333333334,50,36.386829999999996,44.393
2023,7,14,16,1,346.48999999999995,504.9666666666667,-32.51890686815011,962.0,6.8203358714203155,12.718441453122228,1.4446666666666665,65.09333333333333,195,115.5637,28.851
2023,7,6,29,1,433.00199999999995,594.1,-43.631551156205504,963.0,11.987715148968027,10.071504287273205,2.0393333333333334,45.656666666666666,187,114.6283,132.44
2023,7,15,40,1,-29.411333333333346,9.892000000000001,-42.53934764340548,954.0,4.1868162545110685,18.36336105883399,4.714333333333333,81.43333333333332,196,-85.14301,74.358
